Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação,
Prefeito,RS,JAQUIRANA,PDT,12,ISAIAS CASTILHOS PEREIRA,"1,500",Eleito,54.368,(sem coligação),
Prefeito,RS,JAQUIRANA,PFL,25,LORI BONATTO,"1,259",Não eleito,45.632,(sem coligação),
Prefeito,RS,IGREJINHA,PMDB,15,DANIEL FREDERICO ROBINSON,"3,492",Não eleito,26.491,(sem coligação),
Prefeito,RS,IGREJINHA,PPB,11,LAURI AURI KRAUSE,"8,402",Eleito,63.738,(sem coligação),
Prefeito,RS,IGREJINHA,PT,13,LEO CARLOS ALTMAYER,749,Não eleito,5.682,(sem coligação),
Prefeito,RS,IGREJINHA,PDT,12,VERARDI AURELIO SOARES DA SILVA,539,Não eleito,4.089,(sem coligação),
Prefeito,RS,ILOPOLIS,PMDB,15,LUIZ CARLOS TOMASINI,"1,130",Não eleito,49.152,(sem coligação),
Prefeito,RS,ILOPOLIS,PFL,25,OLIMPIO ZAT,"1,169",Eleito,50.848,(sem coligação),
Prefeito,RS,HERVEIRAS,PPB,11,CORALDINO CALMES DA SILVEIRA,916,Eleito,50.109,(sem coligação),
Prefeito,RS,HERVEIRAS,PMDB,15,ELYSIO GRASSEL,912,Não eleito,49.891,(sem coligação),
Prefeito,RS,INHACORA,PPB,11,AGENOR ANTONIO SAVARIZ,"1,057",Eleito,63.067,(sem coligação),
Prefeito,RS,INHACORA,PMDB,15,JAIRO LUIZ ROLIM SIQUEIRA,619,Não eleito,36.933,(sem coligação),
Prefeito,RS,IBIACA,PDT,12,HILDEBRANDO LENZI,"1,407",Não eleito,35.966,(sem coligação),
Prefeito,RS,IBIACA,PPB,11,PAULO ROBERTO DA LUZ,"2,505",Eleito,64.034,(sem coligação),
Prefeito,RS,IMBE,PDT,12,DARCY LUCIANO DIAS,"2,907",Eleito,47.805,(sem coligação),
Prefeito,RS,IMBE,PPB,11,JOAO CARLOS WENDER,"2,085",Não eleito,34.287,(sem coligação),
Prefeito,RS,IMBE,PL,22,PAULO FERREIRA DA SILVA GODOY,871,Não eleito,14.323,(sem coligação),
Prefeito,RS,IMBE,PT,13,RUI FORTES DOS SANTOS,218,Não eleito,3.585,(sem coligação),
Prefeito,RS,IPE,PPB,11,DARCI ZANOTTO,"2,228",Eleito,57.364,(sem coligação),
Prefeito,RS,IPE,PSDB,45,MARCOS VENICIO PAIM VIEIRA,232,Não eleito,5.973,(sem coligação),
Prefeito,RS,IPE,PMDB,15,PROTAZIO DUARTE GUAZZELLI,"1,424",Não eleito,36.663,(sem coligação),
Prefeito,RS,ITACURUBI,PPB,11,ANTONIO MARTINS TRILHA,"1,241",Eleito,51.946,(sem coligação),
Prefeito,RS,ITACURUBI,PDT,12,JOSE CARLOS RODRIGUES DE MELLO,899,Não eleito,37.631,(sem coligação),
Prefeito,RS,ITACURUBI,PTB,14,PEDRO AIRES DA SILVA FERREIRA,249,Não eleito,10.423,(sem coligação),
Prefeito,RS,GRAMADO DOS LOUREIROS,PPB,11,ADIR PAULO LOUREIRO DE MELO,"1,147",Eleito,59.523,(sem coligação),
Prefeito,RS,GRAMADO DOS LOUREIROS,PDT,12,VITOR PAULINO GIORDANI,780,Não eleito,40.477,(sem coligação),
Prefeito,RS,FORTALEZA DOS VALOS,PMDB,15,MARCOS LIBRELOTO DE BORTOLI,"1,350",Não eleito,43.367,(sem coligação),
Prefeito,RS,FORTALEZA DOS VALOS,PDT,12,PAULO FUCHINA FACCO,"1,763",Eleito,56.633,(sem coligação),
Prefeito,RS,GARRUCHOS,PPB,11,JOAO ISMAEL RODRIGUES PORTELA,730,Não eleito,35.079,(sem coligação),
Prefeito,RS,GARRUCHOS,PMDB,15,JOAO SILVEIRA DA ROSA,566,Não eleito,27.198,(sem coligação),
Prefeito,RS,GARRUCHOS,PDT,12,JUARES LUIS MARTINI,785,Eleito,37.722,(sem coligação),
Prefeito,RS,JACUTINGA,PMDB,15,ADELAR SCANEGATTA,"1,511",Eleito,52.175,(sem coligação),
Prefeito,RS,JACUTINGA,PPB,11,NELSON ANTONIO MECCA,"1,385",Não eleito,47.825,(sem coligação),
Prefeito,RS,GETULIO VARGAS,PPB,11,DARCY JOSE PERUZZOLO,"5,186",Eleito,54.395,(sem coligação),
Prefeito,RS,GETULIO VARGAS,PT,13,ELTON SCAPINI,"4,348",Não eleito,45.605,(sem coligação),
Prefeito,RS,JARI,PPB,11,ARY M. DE SOUZA,"1,052",Não eleito,47.949,(sem coligação),
Prefeito,RS,JARI,PMDB,15,PEDROLIVIO PORTO PRADO,"1,142",Eleito,52.051,(sem coligação),
Prefeito,RS,GRAMADO XAVIER,PTB,14,LUIZ DE LOS,438,Não eleito,21.662,(sem coligação),
Prefeito,RS,GRAMADO XAVIER,PT,13,RUI FRANCISCO BERTE,"1,584",Eleito,78.338,(sem coligação),
Prefeito,RS,GUABIJU,PPB,11,DELVINO JOSE GARDA,636,Não eleito,47.427,(sem coligação),
Prefeito,RS,GUABIJU,PMDB,15,VITOR LUIZ CONTE,705,Eleito,52.573,(sem coligação),
Prefeito,RS,JAGUARAO,PT,13,AIRTON SOLLA DINIZ,"4,189",Não eleito,26.794,(sem coligação),
Prefeito,RS,JAGUARAO,PFL,25,JOAO JOSE NEUTZLING,"4,559",Não eleito,29.161,(sem coligação),
Prefeito,RS,JAGUARAO,PMDB,15,VITOR HUGO MARQUES ROSA,"6,886",Eleito,44.045,(sem coligação),
Prefeito,RS,JOIA,PT,13,CLEOMAR OTAVIO ANDREATTA DE LIMA,659,Não eleito,13.959,(sem coligação),
Prefeito,RS,JOIA,PPB,11,JANDIR QUEVEDO ANDREATTA,"2,202",Eleito,46.643,(sem coligação),
Prefeito,RS,JOIA,PDT,12,PAULO ALBERTO MENDES ABREU,"1,860",Não eleito,39.398,(sem coligação),
Prefeito,RS,HORIZONTINA,PDT,12,EDUARDO JORGE HORST,"6,021",Eleito,55.36,(sem coligação),
Prefeito,RS,HORIZONTINA,PPB,11,JOSE LUIZ RUSCHEL,"4,855",Não eleito,44.64,(sem coligação),
Prefeito,RS,IBIRAIARAS,PFL,25,ISIDORO CRISTIANETTI,"1,946",Não eleito,40.232,(sem coligação),
Prefeito,RS,IBIRAIARAS,PT,13,IVANIR JORGE POLTRONIERI,704,Não eleito,14.554,(sem coligação),
Prefeito,RS,IBIRAIARAS,PMDB,15,LUIZ CARLOS ANTONIOLLI,"2,187",Eleito,45.214,(sem coligação),
Prefeito,RS,MATA,PMDB,15,RUY PRESTES GABRIEL,"2,070",Eleito,61.406,(sem coligação),
Prefeito,RS,MATA,PPB,11,SADI ANTONIO BISOGNIN,"1,301",Não eleito,38.594,(sem coligação),
Prefeito,RS,LAVRAS DO SUL,PT,13,ALAN TADEU SOARES DELABARY,398,Não eleito,7.564,(sem coligação),
Prefeito,RS,LAVRAS DO SUL,PMDB,15,ALDO JOSE DA SILVA,"1,848",Não eleito,35.12,(sem coligação),
Prefeito,RS,LAVRAS DO SUL,PPB,11,ITALO BAYARD LA-ROCCA TEIXEIRA,"3,016",Eleito,57.317,(sem coligação),
Prefeito,RS,MIRAGUAI,PT,13,ADEMIR DE MOURA ROSA,603,Não eleito,15.177,(sem coligação),
Prefeito,RS,MIRAGUAI,PMDB,15,JOSE ALENCAR LUTZ DOS SANTOS,"2,269",Eleito,57.11,(sem coligação),
Prefeito,RS,MIRAGUAI,PFL,25,PAULO ROBERTO RIGO DE SOUZA,"1,101",Não eleito,27.712,(sem coligação),
Prefeito,RS,MACHADINHO,PDT,12,SILVINO LUIZ MENON,"2,305",Eleito,55.933,(sem coligação),
Prefeito,RS,MACHADINHO,PMDB,15,VALDIR JOAO VENTURA,"1,816",Não eleito,44.067,(sem coligação),
Prefeito,RS,MARAU,PPB,11,ALCI LUIZ ROMANINI,"6,597",Eleito,44.053,(sem coligação),
Prefeito,RS,MARAU,PDT,12,RUI CARLOS GOUVEA,"6,218",Não eleito,41.523,(sem coligação),
Prefeito,RS,MARAU,PT,13,VOLMIR SUPPTITZ,"2,160",Não eleito,14.424,(sem coligação),
Prefeito,RS,MORRO REUTER,PDT,12,ADAIR RICARDO BOHN,"1,199",Não eleito,39.299,(sem coligação),
Prefeito,RS,MORRO REUTER,PMDB,15,WILSON FLADEMIR REINHEIMER,"1,852",Eleito,60.701,(sem coligação),
Prefeito,RS,ITAQUI,PDT,12,GIL CUNEGATTO MARQUES,"5,171",Não eleito,25.422,(sem coligação),
Prefeito,RS,ITAQUI,PSB,40,JOAO FELIX SILVEIRA CUNHA,597,Não eleito,2.935,(sem coligação),
Prefeito,RS,ITAQUI,PMDB,15,JOSE SILAS DUBAL GOULART,"14,573",Eleito,71.643,(sem coligação),
Prefeito,RS,MONTAURI,PTB,14,ARI JOSE SPADA,525,Não eleito,36.765,(sem coligação),
Prefeito,RS,MONTAURI,PMDB,15,ZENESIO TREVISAN,903,Eleito,63.235,(sem coligação),
Prefeito,RS,NOVA ARACA,PMDB,15,JAIME HENRY ZUCCHETTI,"1,206",Eleito,51.76,(sem coligação),
Prefeito,RS,NOVA ARACA,PSDB,45,VILMAR PAULO TOAZZA,"1,124",Não eleito,48.24,(sem coligação),
Prefeito,RS,MOSTARDAS,PDT,12,DOMINGOS ANTONIO TADEU DA SILVA TERRA,"3,613",Eleito,61.248,(sem coligação),
Prefeito,RS,MOSTARDAS,PMDB,15,ELIMAR ARAUJO DA COSTA,"2,286",Não eleito,38.752,(sem coligação),
Prefeito,RS,NOVA RAMADA,PMDB,15,HARDI MILTON EICKHOFF,"1,726",Eleito,100,(sem coligação),
Prefeito,RS,LAGOAO,PDT,12,DIRCEU DA VEIGA,"1,584",Não eleito,40.418,(sem coligação),
Prefeito,RS,LAGOAO,PPB,11,OLMIRO BALINA VIEIRA,"2,335",Eleito,59.582,(sem coligação),
Prefeito,RS,NOVA BASSANO,PMDB,15,NELSO ANTONIO DALL AGNOL,"2,499",Eleito,51.803,(sem coligação),
Prefeito,RS,NOVA BASSANO,PDT,12,NELSON JOSE DALL IGNA,"2,325",Não eleito,48.197,(sem coligação),
Prefeito,RS,NOVA PADUA,PPB,11,IVO JOAO SONDA,"1,029",Eleito,55.742,(sem coligação),
Prefeito,RS,NOVA PADUA,PMDB,15,NIVALDO MARIN,817,Não eleito,44.258,(sem coligação),
Prefeito,RS,PAIM FILHO,PMDB,15,SERGIO LUIZ ARSEGO,"2,521",Eleito,100,(sem coligação),
Prefeito,RS,NOVA ROMA DO SUL,PT,13,JOAO PANOZZO,"1,029",Não eleito,47.595,(sem coligação),
Prefeito,RS,NOVA ROMA DO SUL,PMDB,15,VILSON ZANOTTO,"1,133",Eleito,52.405,(sem coligação),
Prefeito,RS,PANAMBI,PPB,11,ORLANDO IDILIO SCHNEIDER,"10,464",Eleito,58.429,(sem coligação),
Prefeito,RS,LAJEADO,PPB,11,CLAUDIO PEDRO SCHUMACHER,"17,333",Eleito,52.111,(sem coligação),
Prefeito,RS,LAJEADO,PT,13,LUIS FERNANDO SCHMIDT,"15,929",Não eleito,47.889,(sem coligação),
Prefeito,RS,IBIRAPUITA,PMDB,15,LUIZ JOAO BORTONCELLO,"1,889",Eleito,54.344,(sem coligação),
Prefeito,RS,IBIRAPUITA,PPB,11,NELCI CARLOS GALLIARI,"1,587",Não eleito,45.656,(sem coligação),
Prefeito,RS,PALMARES DO SUL,PPB,11,GILBERTO MARQUES DE AZEVEDO,"2,496",Não eleito,38.171,(sem coligação),
Prefeito,RS,PALMARES DO SUL,PT,13,JOSE CLEBER DIAS DE SOUZA,467,Não eleito,7.142,(sem coligação),
Prefeito,RS,PALMARES DO SUL,PDT,12,LUCIANO SANTANNA BINS,"3,576",Eleito,54.687,(sem coligação),
Prefeito,RS,MAMPITUBA,PTB,14,ELIO DE FARIAS MATOS,"1,418",Eleito,61.652,(sem coligação),
Prefeito,RS,MAMPITUBA,PMDB,15,EURIDES BERTOTI,113,Não eleito,4.913,(sem coligação),
Prefeito,RS,MAMPITUBA,PPB,11,IVO DOS SANTOS ROCHA,769,Não eleito,33.435,(sem coligação),
Prefeito,RS,LIBERATO SALZANO,PPB,11,NADIR DE CARLI,"2,947",Eleito,61.396,(sem coligação),
Prefeito,RS,LIBERATO SALZANO,PMDB,15,WILSON BOENI GEWEHR,"1,853",Não eleito,38.604,(sem coligação),
Prefeito,RS,MONTE ALEGRE DOS CAMPOS,PMDB,15,GILMAR DE ALMEIDA BOEIRA,959,Não eleito,41.641,(sem coligação),
Prefeito,RS,MARCELINO RAMOS,PMDB,15,GLADEMIR DA COSTA CONCEICAO,"2,293",Eleito,100,(sem coligação),
Prefeito,RS,MARIANA PIMENTEL,PMDB,15,MIGUEL ERICO AMENGUAL,"1,353",Eleito,58.571,(sem coligação),
Prefeito,RS,MARIANA PIMENTEL,PTB,14,NAIRO WALDEMAR ELSNER,957,Não eleito,41.429,(sem coligação),
Prefeito,RS,MONTE ALEGRE DOS CAMPOS,PDT,12,JOAQUIM BOEIRA DE VARGAS,"1,344",Eleito,58.359,(sem coligação),
Prefeito,RS,MORMACO,PDT,12,MOACIR ANTONIO CERINI,"1,344",Eleito,100,(sem coligação),
Prefeito,RS,MUCUM,PPB,11,VILMAR ZILIO,"2,094",Eleito,100,(sem coligação),
Prefeito,RS,NOVA SANTA RITA,PSDB,45,AMILTON DA SILVA AMORIM,"1,836",Não eleito,28.229,(sem coligação),
Prefeito,RS,NOVA SANTA RITA,PPB,11,FRANCISCO ANTONIO BRANDAO SEGER,"3,023",Eleito,46.479,(sem coligação),
Prefeito,RS,NOVA SANTA RITA,PT,13,JOSE ADALMIR GONCALVES ROSALES,490,Não eleito,7.534,(sem coligação),
Prefeito,RS,NOVA SANTA RITA,PDT,12,JOSE PAHIM DA SILVA,"1,043",Não eleito,16.036,(sem coligação),
Prefeito,RS,NOVA SANTA RITA,PSB,40,MARNE OTACILIO DE SOUZA,112,Não eleito,1.722,(sem coligação),
Prefeito,RS,NOVA BOA VISTA,PTB,14,ELEANDRO ANTONIO DALCIN,"1,021",Eleito,56.315,(sem coligação),
Prefeito,RS,NOVA BOA VISTA,PPB,11,PEDRO RENATO DAMER,792,Não eleito,43.685,(sem coligação),
Prefeito,RS,NOVO MACHADO,PPB,11,ADILSON MELLO,"1,822",Não eleito,49.124,(sem coligação),
Prefeito,RS,NOVO MACHADO,PT,13,BEATRIZ CRISTINA BUSANELLO,"1,887",Eleito,50.876,(sem coligação),
Prefeito,RS,NOVA PALMA,PPB,11,ANTONIO CARLOS BERTOLDO PIGATTO,"2,359",Eleito,54.988,(sem coligação),
Prefeito,RS,NOVA PALMA,PMDB,15,DITMAR ADALBERTO STRAHL,"1,931",Não eleito,45.012,(sem coligação),
Prefeito,RS,NOVO TIRADENTES,PPB,11,PEDRO BATTISTI,872,Eleito,50.639,(sem coligação),
Prefeito,RS,NOVO TIRADENTES,PMDB,15,ZELIO ANTONIO CAVAZIN,850,Não eleito,49.361,(sem coligação),
Prefeito,RS,LINHA NOVA,PPB,11,MAURICIO ZIMMERMANN,307,Não eleito,30.306,(sem coligação),
Prefeito,RS,LINHA NOVA,PMDB,15,VILMAR BENDER,706,Eleito,69.694,(sem coligação),
Prefeito,RS,MAQUINE,PPB,11,ALCIDES SCUSSEL,"1,994",Não eleito,43.613,(sem coligação),
Prefeito,RS,MAQUINE,PDT,12,ENEDIR JOSE RECH,"2,396",Eleito,52.406,(sem coligação),
Prefeito,RS,MAQUINE,PTB,14,JOAO DOS SANTOS,182,Não eleito,3.981,(sem coligação),
Prefeito,RS,PANTANO GRANDE,PMDB,15,ENIO JOSE PAGANOTTO,"3,087",Não eleito,48.953,(sem coligação),
Prefeito,RS,PANTANO GRANDE,PPB,11,LUIZINHO MIGUEL BALEN,"3,219",Eleito,51.047,(sem coligação),
Prefeito,RS,MARIANO MORO,PMDB,15,ALTACIR BURIN,"1,025",Eleito,50.098,(sem coligação),
Prefeito,RS,MARIANO MORO,PT,13,VALDECIR PARISE,"1,021",Não eleito,49.902,(sem coligação),
Prefeito,RS,NONOAI,PDT,12,ADONIS LUIZ DE BAROOS,"2,733",Não eleito,36.868,(sem coligação),
Prefeito,RS,NONOAI,PT,13,ANDRE LUIZ MOREIRA HYPOLITO,666,Não eleito,8.984,(sem coligação),
Prefeito,RS,NONOAI,PPB,11,JOSE LUIZ DE MOURA,"4,014",Eleito,54.148,(sem coligação),
Prefeito,RS,MACAMBARA,PMDB,15,ALBERI JOVINO FOLETTO,"1,464",Eleito,65.621,(sem coligação),
Prefeito,RS,MACAMBARA,PDT,12,HUGO BONORINO,767,Não eleito,34.379,(sem coligação),
Prefeito,RS,MONTE BELO DO SUL,PTB,14,ADIR LUIS BRUSCHI,"1,199",Não eleito,47.75,(sem coligação),
Prefeito,RS,MONTE BELO DO SUL,PMDB,15,LEONIR OLIMPIO RAZADOR,"1,312",Eleito,52.25,(sem coligação),
Prefeito,RS,MORRINHOS DO SUL,PDT,12,NILSON DE FREITAS RAUPP,"1,277",Não eleito,50,(sem coligação),
Prefeito,RS,MORRINHOS DO SUL,PMDB,15,PEDRO ANTONIO SELAU,"1,277",Eleito,50,(sem coligação),
Prefeito,RS,MARQUES DE SOUZA,PMDB,15,EDMILSON AMAURI DORR,825,Não eleito,26.132,(sem coligação),
Prefeito,RS,MARQUES DE SOUZA,PPB,11,GELCY ELTON AREND,"1,173",Eleito,37.156,(sem coligação),
Prefeito,RS,MARQUES DE SOUZA,PT,13,NILVO RUBEN RITTER,"1,159",Não eleito,36.712,(sem coligação),
Prefeito,RS,MUITOS CAPOES,PT,13,IVONY DELURDES RODRIGUES DOS SANTOS,68,Não eleito,4.019,(sem coligação),
Prefeito,RS,MUITOS CAPOES,PPB,11,JAMIR JOSE ZANOTTO,"1,141",Eleito,67.435,(sem coligação),
Prefeito,RS,MUITOS CAPOES,PMDB,15,NELSON ROVEDA,483,Não eleito,28.546,(sem coligação),
Prefeito,RS,PAROBE,PDT,12,FREDOLINO PEREIRA DOS SANTOS,"9,139",Não eleito,47.294,(sem coligação),
Prefeito,RS,PAROBE,PMDB,15,IRTON BERTOLDO FELLER,"10,185",Eleito,52.706,(sem coligação),
Prefeito,RS,MATO LEITAO,PDT,12,CARLOS ALBERTO BOHN,"1,375",Eleito,58.61,(sem coligação),
Prefeito,RS,MATO LEITAO,PPB,11,DECIO JOSE HENKES,971,Não eleito,41.39,(sem coligação),
Prefeito,RS,NOVA BRESCIA,PPB,11,GILDO GIONGO,"2,010",Eleito,57.643,(sem coligação),
Prefeito,RS,NOVA BRESCIA,PDT,12,MARCOS ANTONIO MARTINI,"1,477",Não eleito,42.357,(sem coligação),
Prefeito,RS,NOVA PETROPOLIS,PPB,11,AUGUSTO SCHRANCK JUNIOR,"4,803",Não eleito,49.206,(sem coligação),
Prefeito,RS,NOVA PETROPOLIS,PMDB,15,ROBERTO LUIZ KEHL,"4,958",Eleito,50.794,(sem coligação),
Prefeito,RS,MULITERNO,PPB,11,JOAO ANTONIO RUGINI,635,Eleito,52.479,(sem coligação),
Prefeito,RS,NOVA CANDELARIA,PPB,11,ORLANDO GERMANO KONZEN,"1,699",Eleito,100,(sem coligação),
Prefeito,RS,NOVA ESPERANCA DO SUL,PPB,11,ELMO JOSE COGO,"1,442",Eleito,57.726,(sem coligação),
Prefeito,RS,NOVA ESPERANCA DO SUL,PDT,12,IVORI ANTONIO GUASSO,"1,056",Não eleito,42.274,(sem coligação),
Prefeito,RS,OSORIO,PMDB,15,ALCEU MOREIRA DA SILVA,"7,107",Eleito,35.507,(sem coligação),
Prefeito,RS,OSORIO,PT,13,EDUARDO ALUISIO CARDOSO ABRAHAO,"1,369",Não eleito,6.84,(sem coligação),
Prefeito,RS,OSORIO,PPB,11,EDUARDO RODRIGUES RENDA,"5,192",Não eleito,25.939,(sem coligação),
Prefeito,RS,OSORIO,PDT,12,LEDA MARIA SIMONI,"6,348",Não eleito,31.715,(sem coligação),
Prefeito,RS,PALMEIRA DAS MISSOES,PT,13,ANTONIO MARANGON,"7,057",Eleito,35.886,(sem coligação),
Prefeito,RS,PALMEIRA DAS MISSOES,PPB,11,BERNARDINO NUNES MAFALDA,"5,875",Não eleito,29.875,(sem coligação),
Prefeito,RS,PALMEIRA DAS MISSOES,PDT,12,ERICO VERISSIMO DE ALMEIDA,"6,733",Não eleito,34.238,(sem coligação),
Prefeito,RS,MANOEL VIANA,PPB,11,MIGUEL ARGEMIRO SOARES GARAIALDI,"1,813",Eleito,50.558,(sem coligação),
Prefeito,RS,MANOEL VIANA,PTB,14,PAULO ROBERTO PUGLIERO GONALVES,122,Não eleito,3.402,(sem coligação),
Prefeito,RS,MANOEL VIANA,PDT,12,SIDINEI FURTADO DURGANTE,"1,651",Não eleito,46.04,(sem coligação),
Prefeito,RS,LINDOLFO COLLOR,PMDB,15,ALCEU RICARDO HEINLE,"1,513",Eleito,64.137,(sem coligação),
Prefeito,RS,LINDOLFO COLLOR,PDT,12,SERGIO WINCK,846,Não eleito,35.863,(sem coligação),
Prefeito,RS,MONTENEGRO,PDT,12,MARIA MADALENA BUHLER,"16,330",Eleito,60.099,(sem coligação),
Prefeito,RS,MONTENEGRO,PPB,11,RICARDO SENGER,"6,168",Não eleito,22.7,(sem coligação),
Prefeito,RS,MONTENEGRO,PT,13,SILVIA GIL DE CASTILHOS,"4,674",Não eleito,17.202,(sem coligação),
Prefeito,RS,MORRO REDONDO,PFL,25,RUI VALDIR OTTO BRIZOLARA,"2,770",Eleito,67.331,(sem coligação),
Prefeito,RS,MORRO REDONDO,PMDB,15,VALDINO KRAUSE,"1,344",Não eleito,32.669,(sem coligação),
Prefeito,RS,MULITERNO,PDT,12,VALDECIR BROLLO,575,Não eleito,47.521,(sem coligação),
Prefeito,RS,LAJEADO DO BUGRE,PDT,12,CELITO DALLABRIDA,619,Não eleito,37.2,(sem coligação),
Prefeito,RS,LAJEADO DO BUGRE,PPB,11,SERGIO CHIUZA DE OLIVEIRA,"1,045",Eleito,62.8,(sem coligação),
Prefeito,RS,MAXIMILIANO DE ALMEIDA,PTB,14,ALVAIR CARLOS BARANCELLI,"2,870",Eleito,100,(sem coligação),
Prefeito,RS,MINAS DO LEAO,PMDB,15,BRONISLAU WISNIEWSKI,"2,351",Não eleito,49.422,(sem coligação),
Prefeito,RS,MINAS DO LEAO,PDT,12,IDELBERTO TAILOR DE SOUZA MACHADO,"2,406",Eleito,50.578,(sem coligação),
Prefeito,RS,NAO ME TOQUE,PT,13,EDISON LUIZ BECKER,346,Não eleito,4.035,(sem coligação),
Prefeito,RS,NAO ME TOQUE,PMDB,15,HARRY ALBERTO ERPEN,"5,130",Eleito,59.818,(sem coligação),
Prefeito,RS,NAO ME TOQUE,PPB,11,JOAO ILAIR DE SOUZA,"3,100",Não eleito,36.147,(sem coligação),
Prefeito,RS,NOVO BARREIRO,PPB,11,ELIAS VARGAS DA SILVA,"1,217",Não eleito,45.377,(sem coligação),
Prefeito,RS,NOVO BARREIRO,PT,13,JOAO JOSE KLEIN,"1,465",Eleito,54.623,(sem coligação),
Prefeito,RS,NOVA ALVORADA,PPB,11,EDILSON ANTONIO ROMANINI,"1,584",Eleito,100,(sem coligação),
Prefeito,RS,NOVA HARTZ,PMDB,15,EDSON UBIRATAN TRINDADE,"3,857",Eleito,59.724,(sem coligação),
Prefeito,RS,NOVA HARTZ,PDT,12,LAURO ROBERTO CEZARIO,"2,601",Não eleito,40.276,(sem coligação),
Prefeito,RS,NOVA PRATA,PT,13,ANDRE HAMERSKI,"2,523",Não eleito,24.869,(sem coligação),
Prefeito,RS,NOVA PRATA,PDT,12,JOAO CARLOS SCHMITT,"2,080",Não eleito,20.503,(sem coligação),
Prefeito,RS,NOVA PRATA,PPB,11,MARIO MINOZZO,"5,542",Eleito,54.628,(sem coligação),
Prefeito,RS,NOVO CABRAIS,PMDB,15,LOURENCO EDWINO SCHEFFEL,"1,390",Eleito,65.721,(sem coligação),
Prefeito,RS,NOVO CABRAIS,PT,13,LUCIANO ANTONIO PIAZZA,725,Não eleito,34.279,(sem coligação),
Prefeito,RS,PARAI,PMDB,15,EUCLIDES FELIX COLORETTI,"1,857",Não eleito,48.109,(sem coligação),
Prefeito,RS,PARAI,PPB,11,OSCAR DALL AGNOL,"2,003",Eleito,51.891,(sem coligação),
Prefeito,RS,PALMITINHO,PMDB,15,ANTONIO JOSE DE CEZARO,"3,129",Eleito,100,(sem coligação),
Prefeito,RS,PANAMBI,PMDB,15,DELMAR HINNAH,"7,445",Não eleito,41.571,(sem coligação),
Prefeito,RS,MARATA,PPB,11,NILDO DE SOUZA,594,Não eleito,33,(sem coligação),
Prefeito,RS,MARATA,PTB,14,PAULO ROBERTO ABRAHAM,"1,206",Eleito,67,(sem coligação),
Prefeito,RS,PARAISO DO SUL,PMDB,15,ALDO ROHDE,"2,079",Eleito,51.346,(sem coligação),
Prefeito,RS,PARAISO DO SUL,PT,13,BRENO MILTON LUDTKE,588,Não eleito,14.522,(sem coligação),
Prefeito,RS,PARAISO DO SUL,PPB,11,GUIDO ERVINO MAROTZ,"1,382",Não eleito,34.132,(sem coligação),
Prefeito,RS,RONDINHA,PT,13,ILDO DE ROCCO,"2,266",Eleito,50.762,(sem coligação),
Prefeito,RS,RONDINHA,PPB,11,MARIO SARTORETTO,"2,198",Não eleito,49.238,(sem coligação),
Prefeito,RS,ROCA SALES,PMDB,15,ADELQUI GUGEL,"1,892",Não eleito,29.599,(sem coligação),
Prefeito,RS,ROCA SALES,PTB,14,BAYARD OLLE FISCHER SANTOS,"4,500",Eleito,70.401,(sem coligação),
Prefeito,RS,NICOLAU VERGUEIRO,PMDB,15,DANILMAR DA COSTA,768,Eleito,53.782,(sem coligação),
Prefeito,RS,NICOLAU VERGUEIRO,PPB,11,DELONEI CARLOS PERIN,660,Não eleito,46.218,(sem coligação),
Prefeito,RS,RIO PARDO,PPB,11,BERTHOLDO AFFONSO PRITSCH,"11,344",Eleito,53.801,(sem coligação),
Prefeito,RS,RIO PARDO,PT,13,MARIA ELENA PINTO DUTRA VILA,"1,636",Não eleito,7.759,(sem coligação),
Prefeito,RS,RIO PARDO,PTB,14,NELSON NATALIO RODENBUSCH,"1,660",Não eleito,7.873,(sem coligação),
Prefeito,RS,RIO PARDO,PDT,12,PAULO CESAR BEGNIS,"6,445",Não eleito,30.567,(sem coligação),
Prefeito,RS,NOVO HAMBURGO,PDT,12,JOSE AIRTON DOS SANTOS,"60,027",Eleito,56.89,(sem coligação),
Prefeito,RS,NOVO HAMBURGO,PL,22,MAURO BROCHIER,"2,231",Não eleito,2.114,(sem coligação),
Prefeito,RS,NOVO HAMBURGO,PMDB,15,PAULO ARTUR RITZEL,"29,462",Não eleito,27.922,(sem coligação),
Prefeito,RS,NOVO HAMBURGO,PT,13,TARCISIO JOAO ZIMMERMANN,"13,794",Não eleito,13.073,(sem coligação),
Prefeito,RS,PLANALTO,PPB,11,MOACIR ZILIO,"5,366",Eleito,100,(sem coligação),
Prefeito,RS,PORTO VERA CRUZ,PMDB,15,DELFOR BARBIERI,797,Não eleito,41.189,(sem coligação),
Prefeito,RS,PORTO ALEGRE,PAN,26,ARMANDO TEMPERANI PEREIRA JUNIOR,"1,012",Não eleito,0.135,(sem coligação),
Prefeito,RS,PORTO ALEGRE,PDT,12,CARLOS EDUARDO VIEIRA DA CUNHA,"41,744",Não eleito,5.572,(sem coligação),
Prefeito,RS,PORTO ALEGRE,PSTU,16,JULIO CEZAR LEIRIAS FLORES,"1,297",Não eleito,0.173,(sem coligação),
Prefeito,RS,PORTO ALEGRE,PRP,44,LEO MARCO NUNES MEIRA,"2,931",Não eleito,0.391,(sem coligação),
