Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação,
Prefeito,MG,BELO HORIZONTE,PSTU,16,VANESSA PORTUGAL BARBOSA,"16,854",Não eleito,1.323,(sem coligação),
Prefeito,MG,BERILO,PMDB,15,CLÁUDIO WALDETE COELHO SANTOS,"2,026",Não eleito,33.755,PMDB / PSC / PPS / PSB,
Prefeito,MG,BERILO,PTC,36,LÁZARO PEREIRA NEVES,"3,976",Eleito,66.245,PTC / PSL / PP / PL / PT / PSDB / PFL / PDT,
Prefeito,MG,BIQUINHAS,PSDB,45,VALQUIRIA DE OLIVEIRA E SILVA,"1,398",Eleito,67.831,PMDB / PSDB,
Prefeito,MG,BIAS FORTES,PT,13,AJESUS ALEIXO DA SILVA,109,Não eleito,3.303,(sem coligação),
Prefeito,MG,BIAS FORTES,PSDB,45,CEZAR HENRIQUE DE ANDRADE,"1,499",Não eleito,45.424,PDT / PTB / PMDB / PSDB,
Prefeito,MG,BIAS FORTES,PP,11,NEIDE SÁVIO DE OLIVEIRA,"1,692",Eleito,51.273,PP / PL / PFL,
Prefeito,MG,BOA ESPERANCA,PMDB,15,ANTONIO XAVIER FILHO,"4,238",Não eleito,19.439,PMDB / PTB / PL / PMN / PAN,
Prefeito,MG,BOA ESPERANCA,PCO,29,GERALDO EXPEDITO DOS REIS,508,Não eleito,2.33,(sem coligação),
Prefeito,MG,BOA ESPERANCA,PT,13,JAIR ALVES DE OLIVEIRA,"8,919",Eleito,40.909,PT / PV,
Prefeito,MG,BOA ESPERANCA,PFL,25,LUDWIG VON KLAUS DOVIK GISCHEWSKI,"8,137",Não eleito,37.322,PFL / PSDB / PSC,
Prefeito,MG,BETIM,PSDB,45,CARLAILE DE JESUS PEDROSA,"95,255",Eleito,58.033,PP / PDT / PMDB / PSL / PSC / PPS / PFL / PAN / PSDC / PMN / PTC / PSB / PV / PSDB / PT do B,
Prefeito,MG,BETIM,PSTU,16,MARIA DAS DORES RIBEIRO,923,Não eleito,0.562,(sem coligação),
Prefeito,MG,BETIM,PT,13,MARIA DO CARMO LARA PARPETUO,"67,960",Não eleito,41.404,PT / PTB / PL / PRTB / PHS / PC do B,
Prefeito,MG,BICAS,PSDB,45,ANTÔNIO CARLOS BARRETO,"3,152",Não eleito,36.13,PSDB / PTB / PMDB / PPS / PSDC / PTC,
Prefeito,MG,BICAS,PSL,17,EDUARDO DE SOUZA MENDONÇA,"1,512",Não eleito,17.331,PSL / PDT / PSC / PRTB / PV / PC do B / PT do B,
Prefeito,MG,BICAS,PFL,25,HONORIO DE OLIVEIRA,"4,060",Eleito,46.538,PFL / PT / PL / PP / PSB,
Prefeito,MG,BELMIRO BRAGA,PFL,25,JOSÉ PAULO DE OLIVEIRA FRANCO,0,Renúncia/falecimento/cassação após a eleição,0,(sem coligação),
Prefeito,MG,BELMIRO BRAGA,PSDB,45,PAULO FERNANDO DE BARROS PINTO,996,Eleito,100,PDT / PT / PTB / PL / PSDB,
Prefeito,MG,BORDA DA MATA,PMDB,15,BENEDITO COBRA FILHO,"5,528",Eleito,56.709,PMDB / PTB / PPS / PCB / PSC / PMN / PT / PDT,
Prefeito,MG,BORDA DA MATA,PFL,25,DARNEI MACHADO,"4,220",Não eleito,43.291,PL / PFL,
Prefeito,MG,CAMPO DO MEIO,PFL,25,ALDERICO JOSÉ MACHADO,"3,396",Não eleito,44.861,PDT / PTN / PSC / PL / PPS / PFL / PSDC / PRTB / PMN / PTC,
Prefeito,MG,CAMPO DO MEIO,PHS,31,FRANCISCO CARLOS BATISTA PEREIRA DE CARVALHO,42,Não eleito,0.555,(sem coligação),
Prefeito,MG,BUENO BRANDAO,PMDB,15,ANTONIO PEREIRA DOS SANTOS,"1,099",Não eleito,17.775,PTB / PMDB / PL,
Prefeito,MG,BUENO BRANDAO,PPS,23,JAIR ASBAHR,"3,498",Eleito,56.574,PPS / PFL,
Prefeito,MG,BUENO BRANDAO,PV,43,JOSÉ MAURO ALMEIDA,"1,586",Não eleito,25.651,PV / PMN,
Prefeito,MG,BRAS PIRES,PT,13,FRANCISCO DE SALES DA SILVA,"1,497",Não eleito,49.13,PT / PTB / PSB / PSDB,
Prefeito,MG,BRAS PIRES,PMDB,15,JOSÉ MARIA DE OLIVEIRA,"1,550",Eleito,50.87,PDT / PMDB / PL,
Prefeito,MG,CACHOEIRA DA PRATA,PFL,25,JOSÉ EUSTÁQUIO RIBEIRO PINTO,"1,555",Eleito,53.621,PTB / PSC / PFL / PTC / PSB,
Prefeito,MG,CACHOEIRA DA PRATA,PPS,23,RAFAEL ERNANDO CORREA,512,Não eleito,17.655,PPS / PT / PDT / PSDC,
Prefeito,MG,CACHOEIRA DA PRATA,PL,22,SANDRA REGINA DE FREITAS TAVARES E MELO,833,Não eleito,28.724,PP / PMDB / PSL / PL / PSDB,
Prefeito,MG,CACHOEIRA DE PAJEU,PMDB,15,EDMUNDO CORREIA E SANTOS JUNIOR,"2,489",Não eleito,47.248,PDT / PT / PMDB / PSDB,
Prefeito,MG,CACHOEIRA DE PAJEU,PL,22,FABIO FERRAZ FRANCO,"2,779",Eleito,52.752,PTB / PL / PFL / PTC,
Prefeito,MG,BUGRE,PPS,23,ELMA CANEDO MARQUES CAMPOS,"1,261",Não eleito,43.155,PTB / PPS,
Prefeito,MG,BUGRE,PMDB,15,JORDÃO VIANA TEIXEIRA,"1,661",Eleito,56.845,PT / PMDB / PL / PFL / PSDB,
Prefeito,MG,BOCAIUVA,PMDB,15,ALBERTO EUSTAQUIO CALDEIRA DE MELO,"11,329",Eleito,49.409,PP / PDT / PMDB / PAN / PHS / PV / PC do B,
Prefeito,MG,BOCAIUVA,PL,22,ALBERTO LEITE CALDEIRA,"10,704",Não eleito,46.683,PTB / PSL / PL / PFL,
Prefeito,MG,BOCAIUVA,PT,13,ROBERTO JAIRO TORRES,896,Não eleito,3.908,(sem coligação),
Prefeito,MG,CAETE,PL,22,ADEMIR DA COSTA CARVALHO,"11,497",Eleito,51.549,PL / PP / PTB / PMDB / PSB,
Prefeito,MG,CAETE,PSDB,45,LUCAS COELHO FERREIRA,"10,806",Não eleito,48.451,PSDB / PDT / PT / PV / PPS / PFL / PRTB / PSC / PTC / PMN / PT do B,
Prefeito,MG,BONFIM,PTB,14,ERMIR FONSECA MOREIRA,"2,979",Eleito,62.531,PP / PTB / PTC,
Prefeito,MG,BONFIM,PSDB,45,JOÃO DE SALLES CAMPOS,"1,785",Não eleito,37.469,PDT / PMDB / PL / PPS / PFL / PSDB,
Prefeito,MG,BOM JESUS DO AMPARO,PT,13,JOSE LUCIO DUARTE,164,Não eleito,4.507,(sem coligação),
Prefeito,MG,BOM JESUS DO AMPARO,PMDB,15,MARCOS BICALHO SANTOS,"1,919",Eleito,52.734,PTB / PMDB / PSC / PSDB,
Prefeito,MG,BOM JESUS DO AMPARO,PFL,25,SUDÁRIO COELHO DE OLIVEIRA,"1,556",Não eleito,42.759,PP / PL / PFL,
Prefeito,MG,BRASILANDIA DE MINAS,PSDB,45,JOÃO CARDOSO DO COUTO,"3,489",Eleito,49.878,(sem coligação),
Prefeito,MG,BRASILANDIA DE MINAS,PMDB,15,ROMEU FONSECA TRINDADE,95,Não eleito,1.358,PMDB / PFL,
Prefeito,MG,BRAUNAS,PSDB,45,GERALDO FLÁVIO DE ANDRADE,"2,159",Eleito,74.551,PTB / PMDB / PSC / PL / PSDB / PT do B,
Prefeito,MG,BOTELHOS,PT,13,ANDRE FRANCISCO DOS REIS,509,Não eleito,5.548,(sem coligação),
Prefeito,MG,BOTELHOS,PMDB,15,JOSE VITOR INEZ,"2,155",Não eleito,23.488,PMDB / PSDB / PPS,
Prefeito,MG,BOTELHOS,PFL,25,MARCIONIL MOREIRA DA SILVA,"1,263",Não eleito,13.766,(sem coligação),
Prefeito,MG,BOTELHOS,PMN,33,MATEUS JERÔNIMO GUIDI,"5,248",Eleito,57.199,PMN / PL / PTB / PP,
Prefeito,MG,BRASILANDIA DE MINAS,PTB,14,SEBASTIÃO PORTO SILVÉRIO,"3,411",Não eleito,48.763,PT / PTB / PPS / PSDC,
Prefeito,MG,BRAUNAS,PFL,25,JOÃO ALVES BATISTA NETO,737,Não eleito,25.449,PFL / PTC / PDT,
Prefeito,MG,BRUMADINHO,PMDB,15,ANTÔNIO DO CARMO NETO,"5,746",Eleito,34.403,PDT / PMDB / PP / PSDB / PTB / PTC,
Prefeito,MG,BRUMADINHO,PL,22,EMILIO MOREIRA JARDIM,"5,026",Não eleito,30.092,PL / PPS,
Prefeito,MG,BRUMADINHO,PT,13,JOÃO FLÁVIO RESENDE,"4,482",Não eleito,26.835,PT / PHS / PSB,
Prefeito,MG,BRUMADINHO,PV,43,NERY BRAGA,"1,448",Não eleito,8.67,PTN / PV,
Prefeito,MG,BURITIS,PTB,14,CLARINDO FONSECA FILHO,"3,516",Não eleito,32.195,PP / PTB / PPS / PFL / PSDC / PHS / PSB / PT do B,
Prefeito,MG,BURITIS,PTC,36,JOÃO ALBERTO FERRAZ,"2,085",Não eleito,19.092,PT / PTC,
Prefeito,MG,BURITIS,PDT,12,KENY SOARES RODRIGUES,"5,320",Eleito,48.713,PDT / PMDB / PSC / PL / PMN / PSDB,
Prefeito,MG,CABECEIRA GRANDE,PSDB,45,ANTONIO NAZARÉ SANTANA MELO,"1,598",Eleito,43.05,PP / PSC / PFL / PSDB,
Prefeito,MG,CABECEIRA GRANDE,PRONA,56,DAISY FERREIRA NETTO,208,Não eleito,5.603,(sem coligação),
Prefeito,MG,CABECEIRA GRANDE,PTB,14,JOÃO BATISTA ROMUALDO DA SILVA,"1,036",Não eleito,27.909,PTB / PMDB / PMN,
Prefeito,MG,CABECEIRA GRANDE,PL,22,ODILON DE OLIVEIRA E SILVA,870,Não eleito,23.438,PT / PL,
Prefeito,MG,CAIANA,PDT,12,ELSON BERNARDO DA SILVA,"1,056",Não eleito,33.093,PDT / PTB / PL / PFL,
Prefeito,MG,CAIANA,PSDB,45,MAURICIO DA SILVA PACHECO,502,Não eleito,15.732,(sem coligação),
Prefeito,MG,CAIANA,PMDB,15,SEBASTIÃO DE SALES RODRIGUES,"1,633",Eleito,51.175,PP / PT / PMDB / PT do B,
Prefeito,MG,BOCAINA DE MINAS,PDT,12,BENEDITO DINIZ DE ALMEIDA,0,Registro negado antes da eleição,0,PDT / PSDB,
Prefeito,MG,BOCAINA DE MINAS,PP,11,WILSON MOREIRA MACIEL,"1,563",Eleito,100,PP / PL / PPS / PFL,
Prefeito,MG,CACHOEIRA DOURADA,PSDB,45,JERÔNIMO FRANCISCO RUFINO,938,Não eleito,45.227,PT / PSDB,
Prefeito,MG,CACHOEIRA DOURADA,PP,11,JOSÉ EMIÍLIO AMBRÓSIO,"1,136",Eleito,54.773,PP / PTB / PFL,
Prefeito,MG,BOM DESPACHO,PT,13,CÉLIO LUQUINI,"2,417",Não eleito,9.441,PT / PL,
Prefeito,MG,BOM DESPACHO,PSB,40,DOMINGOS SÁVIO DE MENDONÇA,"2,126",Não eleito,8.304,(sem coligação),
Prefeito,MG,BOM DESPACHO,PDT,12,HAROLDO DE SOUZA QUEIROZ,"11,640",Eleito,45.467,PDT / PFL / PMDB,
Prefeito,MG,BOM DESPACHO,PHS,31,MAURICIO BOLINA REIS RIBEIRO,574,Não eleito,2.242,PTN / PAN / PHS,
Prefeito,MG,BOM DESPACHO,PSDB,45,VITAL LIBÉRIO GUIMARÃES,"8,844",Não eleito,34.546,PPS / PSDB,
Prefeito,MG,CALDAS,PSDB,45,DIRCEU RIBEIRO BORGES,"4,074",Não eleito,48.552,PSDB / PMDB,
Prefeito,MG,CALDAS,PFL,25,MILTON CAMPOS DE CARVALHO,"4,317",Eleito,51.448,PFL / PL / PTB,
Prefeito,MG,BOM REPOUSO,PMDB,15,ANGELA MARIA DE SOUZA,"1,828",Não eleito,28.846,PMDB / PPS,
Prefeito,MG,BOM REPOUSO,PTB,14,MARIA LÚCIA CONCEIÇÃO MELO,"3,023",Eleito,47.704,PTB / PL / PFL,
Prefeito,MG,BOM REPOUSO,PT,13,WALTER DONIZETTE DE ANDRADE,"1,486",Não eleito,23.45,PT / PSDB,
Prefeito,MG,BONFINOPOLIS DE MINAS,PFL,25,JOÃO RODRIGUES LOPES,"1,434",Não eleito,35.182,(sem coligação),
Prefeito,MG,BONFINOPOLIS DE MINAS,PT,13,LUIZ ARAÚJO FERREIRA,"2,642",Eleito,64.818,PT / PTB / PMDB / PL / PPS / PSDB,
Prefeito,MG,BUENOPOLIS,PSDB,45,ALEXANDRE KENNEDY LADEIA BARBOSA,"1,728",Não eleito,31.276,PT / PSC / PPS / PFL / PSDB,
Prefeito,MG,BUENOPOLIS,PSL,17,FLAMMARION LIBRELON PIRES,220,Não eleito,3.982,(sem coligação),
Prefeito,MG,BUENOPOLIS,PP,11,JOSÉ ALVES,"2,444",Eleito,44.235,PP / PDT / PL / PMN / PTC / PV,
Prefeito,MG,BUENOPOLIS,PMDB,15,PEDRO PAIXÃO VASCO ANTUNES,"1,133",Não eleito,20.507,PTB / PMDB,
Prefeito,MG,BOM JESUS DA PENHA,PMDB,15,HELENILCE EVANGELISTA SILVA PIRES,"1,173",Não eleito,48.875,PMDB / PL / PFL,
Prefeito,MG,BOM JESUS DA PENHA,PSDB,45,OSVALDO RIBEIRO,"1,227",Eleito,51.125,PP / PSDB,
Prefeito,MG,BRAZOPOLIS,PT,13,JOAO MAURO BERNARDO,"3,969",Eleito,42.268,PT / PV,
Prefeito,MG,BRAZOPOLIS,PFL,25,JOSE FERNANDES DOS REIS,"1,162",Não eleito,12.375,PFL / PL,
Prefeito,MG,BRAZOPOLIS,PDT,12,JOSIAS GOMES,"2,687",Não eleito,28.616,PP / PDT / PRTB / PMDB / PSDC,
Prefeito,MG,BRAZOPOLIS,PTB,14,PAULO DE TARSO PEREIRA GOMES,491,Não eleito,5.229,(sem coligação),
Prefeito,MG,BRAZOPOLIS,PSDB,45,PAULO ROMILDO MACHADO,878,Não eleito,9.35,(sem coligação),
Prefeito,MG,BRAZOPOLIS,PSC,20,WAGNER ALEXANDRE DE OLIVEIRA,203,Não eleito,2.162,(sem coligação),
Prefeito,MG,CACHOEIRA DE MINAS,PSDB,45,DÉCIO MONTEIRO DIONÍSIO,"2,680",Não eleito,38.589,(sem coligação),
Prefeito,MG,CACHOEIRA DE MINAS,PMDB,15,FRANCISCO COELHO FILHO,273,Não eleito,3.931,(sem coligação),
Prefeito,MG,CACHOEIRA DE MINAS,PTB,14,GILBERTO NOGUEIRA CELLET,"2,772",Eleito,39.914,PTB / PL / PFL,
Prefeito,MG,CACHOEIRA DE MINAS,PT,13,JOSEMAR AUGUSTO DO PRADO OLIVEIRA,"1,220",Não eleito,17.567,(sem coligação),
Prefeito,MG,CAETANOPOLIS,PTB,14,ROMÁRIO VICENTE ALVES FERREIRA,"4,366",Eleito,100,PDT / PTB / PMDB / PL / PFL / PSDB / PT do B,
Prefeito,MG,BURITIZEIRO,PMDB,15,FRANCISCO ALVES MOREIRA,"6,744",Eleito,51.611,PP / PT / PMDB / PSL / PAN / PRTB / PMN / PTC / PSB,
Prefeito,MG,BURITIZEIRO,PTB,14,JOSÉ PEREIRA DA SILVA,"6,323",Não eleito,48.389,PTN / PFL / PSDB / PDT / PSC / PL / PTB,
Prefeito,MG,CABO VERDE,PSDB,45,CLAUDIO AUGUSTO SIQUEIRA,"4,035",Eleito,53.507,PSDB / PMDB / PFL / PL,
Prefeito,MG,CABO VERDE,PRTB,28,PAULO ALVES,208,Não eleito,2.758,(sem coligação),
Prefeito,MG,CABO VERDE,PPS,23,STELLA MARIS SOUSA ANDRADE CONGIO,"3,298",Não eleito,43.734,(sem coligação),
Prefeito,MG,CAJURI,PMDB,15,ILDEFONSO RODRIGUES DOS REIS,"1,856",Eleito,52.047,PTB / PMDB / PL / PPS,
Prefeito,MG,CAJURI,PSDB,45,MARON AZIZ ALEXANDRE,"1,710",Não eleito,47.953,PFL / PSDB,
Prefeito,MG,BOM SUCESSO,PT,13,CLÁUDIA DO CARMO MARTINS DE BARROS,"4,754",Eleito,44.517,PDT / PT / PL,
Prefeito,MG,BOM SUCESSO,PMDB,15,EURICO VIEIRA DE OLIVERIA,"2,723",Não eleito,25.499,PTB / PMDB / PTC / PSDB,
Prefeito,MG,BOM SUCESSO,PPS,23,LUIZ CLAUDIO DA MATA,"3,202",Não eleito,29.984,(sem coligação),
Prefeito,MG,BONITO DE MINAS,PFL,25,EDMAR NUNES FERREIRA,"1,927",Não eleito,46.613,PTB / PMDB / PFL / PSDB,
Prefeito,MG,BONITO DE MINAS,PL,22,JOSÉ RAIMUNDO VIANA,"2,207",Eleito,53.387,PDT / PT / PL / PPS,
Prefeito,MG,BRASILIA DE MINAS,PTB,14,FRANCISCO DE ASSIS SIMOES,"9,251",Eleito,54.556,PP / PTB / PSL / PTN / PPS / PV / PT do B,
Prefeito,MG,BRASILIA DE MINAS,PT,13,JAIR OLIVA JÚNIOR,"7,562",Não eleito,44.595,PDT / PT / PMDB / PL / PFL / PAN / PSDC / PTC / PSDB,
Prefeito,MG,BRASILIA DE MINAS,PHS,31,JANIO PEREIRA PINTO,144,Não eleito,0.849,(sem coligação),
Prefeito,MG,BOTUMIRIM,PSDB,45,EDILSON LIMA RIOS,"1,867",Eleito,52.92,PT / PMDB / PPS / PSDB,
Prefeito,MG,BOTUMIRIM,PDT,12,WILSON COLARES DE OLIVEIRA,"1,661",Não eleito,47.08,PDT / PFL,
Prefeito,MG,BOM JARDIM DE MINAS,PFL,25,CARLOS ROBERTO MARQUES,"2,213",Eleito,48.863,PFL / PSDC,
Prefeito,MG,BOM JARDIM DE MINAS,PL,22,SEBASTIÃO JOSÉ DE PAULA,211,Não eleito,4.659,(sem coligação),
Prefeito,MG,BOM JARDIM DE MINAS,PMDB,15,VALDENCIR DE PAULA NUNES,"2,105",Não eleito,46.478,PP / PTB / PMDB / PPS,
Prefeito,MG,BOM JESUS DO GALHO,PT,13,ANIBAL BORGES,"5,009",Eleito,50.04,PT / PRTB,
Prefeito,MG,BOM JESUS DO GALHO,PMDB,15,DARCI GILSON SANTOS,"1,748",Não eleito,17.463,PMDB / PSDB / PP / PSB,
Prefeito,MG,BOM JESUS DO GALHO,PDT,12,JADIR JOSÉ DA SILVA,"3,253",Não eleito,32.498,PDT / PFL / PL,
Prefeito,MG,CAMPO FLORIDO,PPS,23,DERBY DE CASTRO LACERDA,32,Não eleito,1.061,(sem coligação),
Prefeito,MG,CAMPO FLORIDO,PT,13,JOSÉ CATANANT NETO,"1,404",Não eleito,46.552,PT / PTB,
Prefeito,MG,CAMPO FLORIDO,PSDB,45,OTALIBA JÚNIOR DE MELO,"1,580",Eleito,52.387,PP / PL / PSDB,
Prefeito,MG,CAMPO AZUL,PTB,14,JOSE CARLOS PEREIRA DE ALMEIDA,"1,488",Eleito,57.674,PTB / PL / PFL / PSDC / PRTB / PC do B,
Prefeito,MG,CAMPO AZUL,PMDB,15,OSEAS ALVES DE ALMEIDA,"1,092",Não eleito,42.326,PP / PDT / PMDB / PSL / PTN / PSC,
Prefeito,MG,CAMPO DO MEIO,PSDB,45,VILSON RODRIGUES PEREIRA,"4,132",Eleito,54.584,PT / PTB / PSB / PSDB / PT do B,
Prefeito,MG,CAPELINHA,PFL,22,IVAN GILSON PIMENTA DE FIGUEIREDO,"8,252",Eleito,54.936,PT / PMDB / PL / PFL / PSB / PC do B,
Prefeito,MG,CANAPOLIS,PP,11,DIOGENES ROBERTO BORGES,"4,106",Eleito,58.307,PP / PDT / PTB / PMDB / PPS / PFL / PSDB,
Prefeito,MG,CANAPOLIS,PT,13,EDILSON ALVES SANTANA,"2,936",Não eleito,41.693,(sem coligação),
Prefeito,MG,CAPELINHA,PSDB,45,PEDRO VIEIRA DA SILVA,"6,769",Não eleito,45.064,PSDB / PPS / PDT / PTB / PP,
Prefeito,MG,CARATINGA,PT,13,JOÃO BOSCO PESSINE GONÇALVES,"13,924",Não eleito,32.24,PP / PC do B / PMN / PT,
Prefeito,MG,CAMBUQUIRA,PTB,14,AMEDEO PANNONE,168,Não eleito,2.275,(sem coligação),
Prefeito,MG,CAMBUQUIRA,PTC,36,EDSON JORGE RIBEIRO,88,Não eleito,1.192,(sem coligação),
Prefeito,MG,CARANDAI,PL,22,ANTÔNIO SEBASTIÃO DE ANDRADE,"6,403",Não eleito,43.46,PL / PSL / PMDB / PTC / PTB,
Prefeito,MG,CARANDAI,PT,13,ANTÔNIO SEBASTIÃO FERREIRA LIMA,452,Não eleito,3.068,PT / PC do B,
Prefeito,MG,CARANDAI,PPS,23,MOACIR TOSTES DE OLIVEIRA,"7,878",Eleito,53.472,PDT / PPS / PFL / PSDB,
Prefeito,MG,CAMPANHA,PSC,20,CARLOS EUGÊNIO GOMES NETO,79,Não eleito,0.924,(sem coligação),
Prefeito,MG,CAMPANHA,PL,22,JOSÉ MARIA PROCK,"2,714",Eleito,31.75,PL / PHS,
Prefeito,MG,CAMPANHA,PT,13,LÁZARO ROBERTO DA SILVA,"2,464",Não eleito,28.825,(sem coligação),
Prefeito,MG,CAMPANHA,PTB,14,LUIZ GERALDO MAIA SERRANO,"1,086",Não eleito,12.705,PTB / PMDB / PFL,
Prefeito,MG,CAMPANHA,PPS,23,SÉRGIO DIAS DE CASTRO,"2,205",Não eleito,25.796,PSL / PPS / PAN / PRTB / PSDB,
Prefeito,MG,CAMPESTRE,PT,13,JOÃO LEANDRO FRANCO,"3,552",Não eleito,29.487,(sem coligação),
Prefeito,MG,CAMPESTRE,PRTB,28,JOSÉ ZENUN MESSIAS,"2,012",Não eleito,16.703,(sem coligação),
Prefeito,MG,CAMPESTRE,PSDB,45,NIVALDO DONIZETE MUNIZ,"6,482",Eleito,53.81,PMDB / PSDB,
Prefeito,MG,CANTAGALO,PMDB,15,JOSÉ ADOLFO RIBEIRO,833,Não eleito,32.051,PMDB / PFL / PT,
Prefeito,MG,CANTAGALO,PTB,14,ROBERTO DE OLIVEIRA QUEIROZ COSTA,"1,766",Eleito,67.949,PTB / PSDB / PL / PP / PPS,
Prefeito,MG,CAMPOS ALTOS,PSL,17,CLAUDIO DONIZETE FREIRE,"2,976",Não eleito,39.936,PSL / PFL,
Prefeito,MG,CAMPOS ALTOS,PP,11,GERALDO BARBOSA LEÃO JUNIOR,"3,955",Eleito,53.073,PP / PL / PTC / PC do B,
Prefeito,MG,CAMPOS ALTOS,PMDB,15,JAIR DIAS DA COSTA,521,Não eleito,6.991,PDT / PT / PTB / PMDB / PSDB,
Prefeito,MG,CAMPO BELO,PSDC,27,ERNANDO EVANGELISTA PEDROSA,54,Não eleito,0.192,PL / PSDC,
Prefeito,MG,CAMPO BELO,PT,13,MAURICIO BALBINO DA SILVA,"8,663",Não eleito,30.842,PT / PV / PT do B,
Prefeito,MG,CAMPO BELO,PTB,14,ROMEU TARCISIO CAMBRAIA,"19,371",Eleito,68.965,PTB / PDT / PFL / PP / PSDB,
Prefeito,MG,CAMBUQUIRA,PL,22,HELIO FERNANDEZ CARVALHO,"1,551",Não eleito,21.008,(sem coligação),
Prefeito,MG,CAMBUQUIRA,PSDB,45,MARCO VINÍCIUS MARQUES FÉLIX,"3,268",Eleito,44.264,PFL / PSDB,
Prefeito,MG,CAMBUQUIRA,PPS,23,PAULO CÉSAR DA COSTA,"2,308",Não eleito,31.261,PT / PMDB / PPS,
Prefeito,MG,CANA VERDE,PSDB,45,ANTONIO CARLOS CIPRIANO CARNEIRO,"2,917",Eleito,74.148,PTB / PL / PFL / PMN / PSDB,
Prefeito,MG,CANA VERDE,PDT,12,JOÃO BELARMINO,"1,017",Não eleito,25.852,PDT / PMDB / PSDC,
Prefeito,MG,CAPITAO ENEAS,PHS,31,DIRCEU BARBOSA BRAGA JÚNIOR,"2,906",Não eleito,37.775,PT / PHS / PSB / PC do B,
Prefeito,MG,CAPITAO ENEAS,PSC,20,JORGE ENEAS MINEIRO DE SOUZA,480,Não eleito,6.239,PSC / PMDB,
Prefeito,MG,CAPITAO ENEAS,PTB,14,REINALDO LANDULFO TEIXEIRA,"3,356",Eleito,43.624,PTB / PTN / PL / PSDC / PRTB / PV,
Prefeito,MG,CAPITAO ENEAS,PFL,25,ZÍLMIO ROCHA,951,Não eleito,12.362,PP / PDT / PPS / PFL / PTC / PSDB / PT do B,
Prefeito,MG,CAPUTIRA,PT,13,DENEVAL OLIVE DUTRA,708,Não eleito,12.397,PT / PMN,
Prefeito,MG,CAPUTIRA,PFL,25,DJALMA SANTOS NEIVA,"2,311",Não eleito,40.466,PMDB / PFL,
Prefeito,MG,CAPUTIRA,PHS,31,JAIRO DE CASSIO TEIXEIRA,"2,692",Eleito,47.137,PHS / PP / PTB / PSDB,
Prefeito,MG,CAPINOPOLIS,PL,22,JOSE NETO SANTANA,"4,964",Eleito,51.467,PL / PTB / PFL / PP,
Prefeito,MG,CAPINOPOLIS,PMDB,15,LUCIMAR BATISTA BELCHIOR,"4,681",Não eleito,48.533,PDT / PT / PMDB / PPS / PSDB,
Prefeito,MG,CARANGOLA,PRTB,28,FERNANDO DE SOUZA COSTA,"9,662",Eleito,54.177,PFL / PRTB / PSB / PV,
Prefeito,MG,CARANGOLA,PMN,33,MAURACI PEREIRA DE AMORIM,422,Não eleito,2.366,(sem coligação),
Prefeito,MG,CARANGOLA,PSDB,45,PATRICK NEIL DRUMOND ALBUQUERQUE,"3,453",Não eleito,19.362,PDT / PT / PSDB,
Prefeito,MG,CARANGOLA,PMDB,15,PAULO CÉSAR DE CARVALHO PETTERSEN,"4,297",Não eleito,24.094,PMDB / PL / PPS / PRP,
Prefeito,MG,CARATINGA,PMDB,15,ANSELMO BONIFACIO,"10,669",Não eleito,24.704,PMDB / PL / PSDC / PPS / PTN / PV / PSC / PT do B / PRTB,
Prefeito,MG,CARATINGA,PSDB,45,ERNANI CAMPOS PORTO,"18,595",Eleito,43.056,PDT / PTB / PSL / PFL / PHS / PTC / PSB / PSDB,
Prefeito,MG,CAMPANARIO,PMDB,15,GERSON DUARTE,0,Renúncia/falecimento/cassação após a eleição,0,PMDB / PL / PSDB,
Prefeito,MG,CAMPANARIO,PFL,25,MARCONDES DE OLIVEIRA E SOUSA,"1,003",Eleito,100,PSC / PFL,
Prefeito,MG,CAMANDUCAIA,PTB,14,CELIO DE FARIA SANTOS,"4,027",Eleito,45.756,PTB / PSL,
Prefeito,MG,CAMANDUCAIA,PMDB,15,EMYDIO MOREIRA FILHO,"2,559",Não eleito,29.076,PMDB / PPS,
Prefeito,MG,CAMANDUCAIA,PL,22,JOAO HEDIO PEREIRA,0,Registro negado antes da eleição,0,PT / PL,
Prefeito,MG,CAMANDUCAIA,PP,11,JOÃO VIGILATO DA SILVA,580,Não eleito,6.59,(sem coligação),
Prefeito,MG,CAMANDUCAIA,PFL,25,WALDEMAR GOMES OLIVEIRA FILHO,"1,635",Não eleito,18.577,PFL / PSDB,
Prefeito,MG,CAPARAO,PSDB,45,DALMO DE SOUZA MIRANDA,"1,789",Eleito,56.578,PDT / PT / PL / PFL / PSB / PSDB,
Prefeito,MG,CAPARAO,PMDB,15,JEREMIAS FIDELIS MUZY,"1,373",Não eleito,43.422,(sem coligação),
Prefeito,MG,CAMPINA VERDE,PT,13,FABIO NUNES DOS SANTOS,203,Não eleito,1.651,PT / PC do B / PT do B,
Prefeito,MG,CAMPINA VERDE,PSDB,45,FRADIQUE GURITA DA SILVA,"6,077",Eleito,49.415,PDT / PMDB / PV / PSDB,
Prefeito,MG,CAMPINA VERDE,PFL,25,REINALDO ASSUNÇÃO TANNÚS,"6,018",Não eleito,48.935,PP / PTB / PL / PFL,
