Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação,
Prefeito,PE,ALTINHO,PFL,25,CARLOS HENRIQUE DE ALMEIDA CASTRO,"4,439",Não eleito,38.025,PFL / PMDB,
Prefeito,PE,ALTINHO,PSDB,45,JOSE FERREIRA DE OMENA,"6,688",Eleito,57.29,PSDB / PSD / PL,
Prefeito,PE,ALTINHO,PPS,23,JOSÉ PETRÚCIO RODRIGUES,467,Não eleito,4,(sem coligação),
Prefeito,PE,ARACOIABA,PSB,40,HILDEMAR ALVES GUIMARÃES,"3,971",Eleito,53.238,PSB / PT / PPS / PL / PDT / PTB,
Prefeito,PE,ARACOIABA,PMDB,15,SEVERINO ALEXANDRE SOBRINHO,"3,488",Não eleito,46.762,PMDB / PSL / PSDB / PT do B / PPB / PFL,
Prefeito,PE,BARREIROS,PP,11,INALDO FERREIRA DOS SANTOS,"5,928",Não eleito,33.333,PPB / PSD / PTB / PMDB,
Prefeito,PE,BARREIROS,PSDB,45,JOÃO MARCOLINO GOMES JÚNIOR,"11,856",Eleito,66.667,PSDB / PT / PDT / PSB / PRTB / PMN / PHS / PST / PSC / PL / PSL / PFL,
Prefeito,PE,BELEM DE MARIA,PSB,40,JUAREZ CARLOS DA SILVA,64,Não eleito,1.149,(sem coligação),
Prefeito,PE,BELEM DE MARIA,PSDC,27,MARIA JOSE MENEZES DE ALMEIDA,653,Não eleito,11.726,(sem coligação),
Prefeito,PE,BELEM DE MARIA,PFL,25,ROLPH EBER CASALE,"4,790",Eleito,86.012,PMDB / PFL,
Prefeito,PE,BELEM DE MARIA,PTB,14,STEVENSON LOPES DE SANTANA,62,Não eleito,1.113,(sem coligação),
Prefeito,PE,BETANIA,PMDB,15,GENIVAL FERREIRA DE ARAÚJO,"4,610",Eleito,81.956,(sem coligação),
Prefeito,PE,BETANIA,PSDB,45,MÚCIO EMANUEL FEITOSA FERRAZ,"1,015",Não eleito,18.044,(sem coligação),
Prefeito,PE,BEZERROS,PFL,25,LUCAS CARNEIRO SOARES CARDOSO,"14,112",Eleito,51.986,PFL / PMDB / PSDB / PL / PSL / PRP,
Prefeito,PE,BEZERROS,PSB,40,MARCONE DE LIMA BORBA,"13,034",Não eleito,48.014,PSB / PDT / PPS / PC do B / PTB / PPB,
Prefeito,PE,BOM CONSELHO,PV,43,Audálio Ferreira de Araújo,"5,193",Não eleito,27.263,PL / PV,
Prefeito,PE,BOM CONSELHO,PSDB,45,Gervásio Cavalcante de Matos,"5,461",Não eleito,28.67,PSDB / PMDB / PDT / PPB,
Prefeito,PE,BOM CONSELHO,PPS,23,José Daniel Brasileiro Feliciano,"5,730",Eleito,30.082,PPS / PT / PSB,
Prefeito,PE,BOM CONSELHO,PSL,17,Walmir Soares da Silva,"2,664",Não eleito,13.986,PSL / PFL,
Prefeito,PE,BONITO,PPS,23,JOSÉ LAÉRCIO VIANA DE QUEIROZ,"8,876",Eleito,52.446,PPS / PFL / PPB / PRN / PSB / PSDB / PDT,
Prefeito,PE,BONITO,PMDB,15,MARIA LÚCIA HERÁCLIO DE SOUZA LIMA,"8,048",Não eleito,47.554,PMDB / PSL / PSD / PL / PRTB,
Prefeito,PE,BUENOS AIRES,PSB,40,DIVALDO DE MELO ARAÚJO,"3,459",Não eleito,49.906,PSB / PT / PFL,
Prefeito,PE,BUENOS AIRES,PSDB,45,GISLAN DE ALMEIDA ALENCAR,"3,472",Eleito,50.094,PSDB / PMDB / PSD,
Prefeito,PE,AGRESTINA,PSDB,45,Cláudio Manuel Damasceno Alves,"5,633",Não eleito,47.134,PSDB / PL,
Prefeito,PE,AGRESTINA,PMDB,15,Josué Mendes da Silva,"6,318",Eleito,52.866,PMDB / PFL,
Prefeito,PE,ABREU E LIMA,PST,18,FLÁVIO VIEIRA DE ALBUQUERQUE,18,Não eleito,0.038,(sem coligação),
Prefeito,PE,ABREU E LIMA,PDT,12,JERÔNIMO GADELHA DE ALBUQUERQUE NETO,"29,706",Eleito,63.246,PDT / PTB / PSL / PSC / PL / PFL / PGT / PMN / PSB / PV,
Prefeito,PE,ABREU E LIMA,PMDB,15,MARCOS ANTÔNIO PEIXOTO DE SIQUEIRA,"17,245",Não eleito,36.716,PT / PMDB / PCB / PPS / PSDC / PC do B,
Prefeito,PE,ALTINHO,PDT,12,WASHINGTON BENEVIDES DE MELO,80,Não eleito,0.685,(sem coligação),
Prefeito,PE,ARCOVERDE,PDT,12,DARLANGES ALVES E SILVA,325,Não eleito,1.136,(sem coligação),
Prefeito,PE,ARCOVERDE,PPS,23,ISRAEL DOURADO GUERRA FILHO,"13,369",Não eleito,46.735,PPS / PSC / PTB / PSDB / PMDB / PC do B / PV / PSD / PSDC,
Prefeito,PE,ARCOVERDE,PFL,25,ROSA MARIA LINS DE ALBUQUERQUE DE BARROS CORREIA,"14,337",Eleito,50.119,PFL / PSL / PST / PPB / PL / PRN / PRTB,
Prefeito,PE,ARCOVERDE,PT,13,WELLINGTON SANTANA LIMA,575,Não eleito,2.01,(sem coligação),
Prefeito,PE,BELEM DE SAO FRANCISCO,PMDB,15,ANÍBAL DE CARVALHO SÁ RORIZ,"4,806",Eleito,51.084,PMDB / PDT / PSB / PT / PST / PL,
Prefeito,PE,BELEM DE SAO FRANCISCO,PFL,25,HELIONALDO LUSTOSA DE CARVALHO,"4,602",Não eleito,48.916,PFL / PSDB / PSL / PPS,
Prefeito,PE,BREJAO,PSDB,45,MIGUEL CARLOS CALADO TORRES,"2,113",Não eleito,42.515,PSDB / PFL / PDT / PMDB,
Prefeito,PE,BUIQUE,PMDB,15,Arquimedes Guedes Valença,"11,811",Eleito,59.388,PMDB / PTB / PSL,
Prefeito,PE,BUIQUE,PP,11,Blésman Modesto de Albuquerque,"8,077",Não eleito,40.612,PPB / PFL / PSDB,
Prefeito,PE,GAMELEIRA,PMDB,15,MARIA JOSE DOS SANTOS,"5,305",Eleito,58.303,PPB / PMDB / PFL / PSDB,
Prefeito,PE,JUCATI,PSDB,45,GERSON HENRIQUE DE MELO,"3,194",Eleito,63.931,PSDB / PSL / PDT,
Prefeito,PE,JUCATI,PMDB,15,JOSE EDNALDO PEIXOTO DE LIMA,"1,802",Não eleito,36.069,PMDB / PL / PFL,
Prefeito,PE,CAMARAGIBE,PDT,12,ILO JORGE DE SOUZA PEREIRA,"7,093",Não eleito,11.585,PDT / PSB,
Prefeito,PE,CAMARAGIBE,PFL,25,LUCIANO OLIVEIRA DE ANDRADE,"16,820",Não eleito,27.472,PFL / PSC / PSL / PSDC,
Prefeito,PE,CAMARAGIBE,PT,13,PAULO ROBERTO DE SANTANA,"37,314",Eleito,60.944,PT / PTB / PGT / PV / PPS / PC do B / PSDB / PL,
Prefeito,PE,CAPOEIRAS,PSDB,45,MARIA DE FATIMA VIEIRA SANTOS PESSOA,"3,954",Não eleito,42.848,PSDB / PTB / PSL,
Prefeito,PE,CAPOEIRAS,PFL,25,MAURILIO RODOLFO TENORIO DE SOUZA,"5,274",Eleito,57.152,PFL / PRP / PPB / PMDB / PSB,
Prefeito,PE,CEDRO,PFL,25,FRANCISCO IDILIO DO NASCIMENTO,"2,162",Eleito,42.087,PMDB / PSC / PFL,
Prefeito,PE,CEDRO,PSDB,45,JOSÉ MARCONDES NELSON FILHO,"1,883",Não eleito,36.656,PT / PSDB,
Prefeito,PE,CEDRO,PDT,12,LOURIVAL GONDIM NOVAES,"1,092",Não eleito,21.258,PDT / PPS,
Prefeito,PE,DORMENTES,PPS,23,GEOMARCO COELHO DE SOUZA,"4,084",Não eleito,48.544,PPS / PMDB / PSDB,
Prefeito,PE,DORMENTES,PFL,25,JOSE OLIMPIO RODRIGUES,"4,308",Eleito,51.206,PFL / PPB / PRTB,
Prefeito,PE,DORMENTES,PV,43,JUSCELINO GALVÃO DE SOUZA,21,Não eleito,0.25,(sem coligação),
Prefeito,PE,EXU,PFL,25,ANTONIO ZILCLÉCIO PINTO SARAIVA,"8,378",Eleito,50.905,(sem coligação),
Prefeito,PE,EXU,PTB,14,CASIMIRO ULISSES DE OLIVEIRA E SILVA,355,Não eleito,2.157,(sem coligação),
Prefeito,PE,EXU,PSB,40,JOSÉ JAILSON BENTO SARAIVA,"7,725",Não eleito,46.938,PSB / PSDB / PT,
Prefeito,PE,FLORES,PMDB,15,ARNALDO PEDRO DA SILVA,"5,421",Eleito,50.744,PMDB / PSB,
Prefeito,PE,FLORES,PFL,25,MARCONI MARTINS SANTANA,"5,262",Não eleito,49.256,PFL / PSL,
Prefeito,PE,CABROBO,PFL,25,EDGAR DE ALENCAR CALDAS CAVALCANTI,"6,369",Não eleito,49.151,PFL / PSDB / PMDB / PSL,
Prefeito,PE,CABROBO,PSB,40,JOÃO FREIRE DE CARVALHO,"6,589",Eleito,50.849,PPS / PT / PSB / PC do B,
Prefeito,PE,CALCADO,PSDB,45,EXPEDITO IVANILDO DE SOUZA SILVA,"3,975",Eleito,90.795,PSDB / PSB,
Prefeito,PE,CALCADO,PP,11,GEOVANI DE OLIVEIRA MELO FILHO,107,Não eleito,2.444,(sem coligação),
Prefeito,PE,CALCADO,PFL,25,ISRAEL FRANCISCO DA SILVA,296,Não eleito,6.761,(sem coligação),
Prefeito,PE,CALUMBI,PPS,23,CÍCERO SIMÕES DE LIMA,"2,216",Eleito,54.784,PPS / PT / PSB / PDT,
Prefeito,PE,CALUMBI,PFL,25,JOÃO CORDEIRO NETO,"1,829",Não eleito,45.216,PFL / PMDB / PSDB / PSDC,
Prefeito,PE,CAMUTANGA,PSDB,45,ARMANDO PIMENTEL DA ROCHA,"2,782",Eleito,51.749,PMDB / PSDB,
Prefeito,PE,CAMUTANGA,PFL,25,GETULIO DE SOUZA CAVALCANTI,16,Não eleito,0.298,(sem coligação),
Prefeito,PE,CAMUTANGA,PDT,12,JOSE TRIGUEIRO DA SILVA,"2,578",Não eleito,47.954,PDT / PTB / PSL,
Prefeito,PE,CARNAIBA,PMDB,15,José Francisco Filho,"5,743",Eleito,61.773,PMDB / PFL / PSDB / PSL / PPB,
Prefeito,PE,CARNAIBA,PSB,40,José Mário Cassiano Bezerra,"3,554",Não eleito,38.227,PSB / PT,
Prefeito,PE,CARNAUBEIRA DA PENHA,PFL,25,HUMBERTO NUNES BASTOS CÂNDIDO,"1,430",Não eleito,30.753,(sem coligação),
Prefeito,PE,CARNAUBEIRA DA PENHA,PMDB,15,TADEU MARCELO NOVAIS TORRES,"3,220",Eleito,69.247,PSB / PMDB / PT / PDT,
Prefeito,PE,CUMARU,PT,13,ALEXANDRE CÉSAR BEZERRA DA SILVA,107,Não eleito,1.087,(sem coligação),
Prefeito,PE,CASINHAS,PFL,25,José Guerra de Farias,"2,352",Não eleito,35.821,(sem coligação),
Prefeito,PE,CASINHAS,PSDB,45,Maria Rosineide Araujo Barbosa,"4,214",Eleito,64.179,PMDB / PSL / PSDB,
Prefeito,PE,CHA DE ALEGRIA,PSDB,45,FRANCISCO FERREIRA GUIMARAES FILHO,"2,864",Não eleito,41.519,PMDB / PSL / PSDB,
Prefeito,PE,CHA DE ALEGRIA,PL,22,MARINALDO MARIANO MASSENA,"4,034",Eleito,58.481,PL / PPS / PFL / PSDC / PSD,
Prefeito,PE,CUMARU,PFL,25,EDUARDO GONÇALVES TABOSA JÚNIOR,"5,028",Eleito,51.061,PFL / PMDB,
Prefeito,PE,CUMARU,PP,11,VICENTE VENANCIO GONÇALVES DE LIMA,"4,712",Não eleito,47.852,(sem coligação),
Prefeito,PE,CUPIRA,PSB,40,BIVAL ALVES DE MELO,"5,502",Eleito,50.306,PSL / PSB,
Prefeito,PE,ESCADA,PSB,40,José Alves da Silva,"15,570",Eleito,54.206,PSB / PPS,
Prefeito,PE,ESCADA,PMDB,15,José Mario Bezerra Leite de Araujo,328,Não eleito,1.142,PMDB / PDT / PSDB,
Prefeito,PE,ESCADA,PV,43,José Mario Minduca,"11,283",Não eleito,39.281,PV / PTB / PSL,
Prefeito,PE,ESCADA,PT,13,Luis Carlos da Silva Lins,"1,543",Não eleito,5.372,(sem coligação),
Prefeito,PE,FEIRA NOVA,PSB,40,ANTONIO RAMALHO LOPES,"2,599",Não eleito,25.45,PSB / PPB / PT,
Prefeito,PE,FEIRA NOVA,PMDB,15,JAIRO CANDIDO GONZAGA,"4,391",Eleito,42.998,PMDB / PTB,
Prefeito,PE,FEIRA NOVA,PFL,25,JOSE AGUIAR DA SILVA,"3,222",Não eleito,31.551,PFL / PSL / PL,
Prefeito,PE,FLORESTA,PMDB,15,SÉRGIO RÉGIS LEAL JARDIM,"7,694",Eleito,61.562,PDT / PMDB / PSDB,
Prefeito,PE,FLORESTA,PFL,25,ULISSES DE SOUZA FERRAZ,"4,804",Não eleito,38.438,PPB / PSL / PL / PPS / PFL / PSDC / PSB / PC do B,
Prefeito,PE,CACHOEIRINHA,PSDB,45,JONAS COSTA SOBRINHO,"3,095",Não eleito,33.996,PDT / PSDB / PPS,
Prefeito,PE,CACHOEIRINHA,PP,11,JOSE DILSON SILVA,"2,143",Não eleito,23.539,PPB / PMDB / PL,
Prefeito,PE,CACHOEIRINHA,PFL,25,ROBERTO GILSON RAIMUNDO,"3,866",Eleito,42.465,PFL / PSL / PSDC,
Prefeito,PE,GARANHUNS,PSDB,45,BARTOLOMEU MAGNO SOUTO QUIDUTE,"12,410",Não eleito,26.292,PTB / PSB / PSDB,
Prefeito,PE,GARANHUNS,PP,11,IZAIAS REGIS NETO,"11,801",Não eleito,25.002,PPB / PPS,
Prefeito,PE,GARANHUNS,PDT,12,MARGARIDA MATIAS DA SILVA CARDOSO,801,Não eleito,1.697,PDT / PT,
Prefeito,PE,GARANHUNS,PSTU,16,PAULO CAMELO DE HOLANDA CAVALCANTI,344,Não eleito,0.729,PCB / PSTU,
Prefeito,PE,GARANHUNS,PMDB,15,SILVINO DE ANDRADE DUARTE,"21,845",Eleito,46.281,PFL / PL / PMDB / PSDC / PV,
Prefeito,PE,CANHOTINHO,PSB,40,CARLOS ALBERTO GOMES DE AMORIM,"5,761",Eleito,54.431,PSB / PTB / PSD / PHS / PDT,
Prefeito,PE,CANHOTINHO,PL,22,FERNANDO MARCELO NANES DE SIQUEIRA,39,Não eleito,0.368,(sem coligação),
Prefeito,PE,CANHOTINHO,PFL,25,JOSE DA COSTA PORTO,47,Não eleito,0.444,PFL / PRP / PSDB,
Prefeito,PE,CANHOTINHO,PP,11,WALDEMAR JOSE DE TORRES,"4,737",Não eleito,44.756,(sem coligação),
Prefeito,PE,CARPINA,PMDB,15,EDIVILSON FARIAS ALVES,"6,476",Não eleito,22.252,PMDB / PPB / PST / PV / PSC / PPS,
Prefeito,PE,CARPINA,PSB,40,JOAQUIM PINTO LAPA FILHO,"15,234",Eleito,52.345,PSB / PDT / PTB / PC do B / PL,
Prefeito,PE,CARPINA,PFL,25,RIVALDO DE OLIVEIRA SOARES,"7,393",Não eleito,25.403,PFL / PSDC / PSDB,
Prefeito,PE,CARUARU,PFL,25,ANTONIO GERALDO RODRIGUES DA SILVA,"60,666",Eleito,53.702,PFL / PL / PPB / PMDB / PT do B / PTB,
Prefeito,PE,CARUARU,PSB,40,JORGE JOSE GOMES,"49,622",Não eleito,43.926,PSB / PPS / PST / PSC / PDT / PSDB / PSDC / PT / PV / PSL / PC do B,
Prefeito,PE,CARUARU,PHS,31,RIVALDO SOARES DO NASCIMENTO,"2,679",Não eleito,2.371,(sem coligação),
Prefeito,PE,CUPIRA,PFL,25,JOSÉ JOÃO INÁCIO,"5,289",Não eleito,48.359,PMDB / PFL / PSDC / PL,
Prefeito,PE,CUPIRA,PP,11,JOSÉ RICARDO DE ARAÚJO,146,Não eleito,1.335,PPB / PSDB,
Prefeito,PE,CATENDE,PSDC,27,MANOEL RAMOS DE ALMEIDA,"7,693",Eleito,52.498,PSDC / PDT / PT / PMDB / PL / PSL,
Prefeito,PE,CATENDE,PSDB,45,ODORICO LOBO FREIRE JUNIOR,273,Não eleito,1.863,PSDB / PC do B,
Prefeito,PE,CATENDE,PFL,25,OTACILIO ALVES CORDEIRO,"6,688",Não eleito,45.639,PFL / PSB,
Prefeito,PE,CHA GRANDE,PFL,25,Daniel Alves de Lima,"6,654",Eleito,69.727,PMDB / PSL / PFL,
Prefeito,PE,CHA GRANDE,PP,11,Ivaldo Lourenço de Queiroz,"2,889",Não eleito,30.273,PPB / PL / PSDB,
Prefeito,PE,CORRENTES,PP,11,EVA MARIA DUARTE CARNEIRO,"3,556",Não eleito,45.631,PPB / PTB / PSB,
Prefeito,PE,CORRENTES,PSDB,45,NIVALDO LÚCIO DE OLIVEIRA,"4,237",Eleito,54.369,PSDB / PMDB / PL,
Prefeito,PE,FREI MIGUELINHO,PSDB,45,Ivanildo Pereira de Oliveira,"3,727",Eleito,50.632,PMDB / PSL / PSDC / PSDB,
Prefeito,PE,FREI MIGUELINHO,PFL,25,José Edinaldo da Silva,"3,634",Não eleito,49.368,PDT / PFL,
Prefeito,PE,CAMOCIM DE SAO FELIX,PDT,12,JOSÉ GEOVANE BEZERRA,"4,110",Não eleito,45.794,PDT / PSB / PSDB / PPB / PFL,
Prefeito,PE,CAMOCIM DE SAO FELIX,PMDB,15,MANOEL ALVES DE OLIVEIRA FILHO,"4,865",Eleito,54.206,PMDB / PSDC,
Prefeito,PE,CAETES,PMDB,15,EDNALDO AZEVEDO DE MORAES,"2,579",Não eleito,30.27,PMDB / PPB,
Prefeito,PE,CAETES,PT,13,JOSE LUIZ DE LIMA SAMPAIO,"5,941",Eleito,69.73,PT / PDT / PPS,
Prefeito,PE,CUSTODIA,PT,13,JOSÉ ADAILTON BRAZ DOS SANTOS,127,Não eleito,0.833,(sem coligação),
Prefeito,PE,CUSTODIA,PFL,25,JOSÉ ESDRAS DE FREITAS GOIS,"8,005",Eleito,52.478,PFL / PMDB / PSDB,
Prefeito,PE,CONDADO,PMDB,15,DERIVA LUCIA RODRIGUES DA FONSECA,919,Não eleito,8.752,PMDB / PSL,
Prefeito,PE,CONDADO,PT,13,JOÃO FELISMINO DE MENDONÇA,"2,177",Não eleito,20.731,(sem coligação),
Prefeito,PE,CONDADO,PSB,40,JOSE ZANE BALBINO DE MORAES,"4,314",Eleito,41.082,PSB / PTB / PSC / PPB / PSDB / PC do B,
Prefeito,PE,CONDADO,PDT,12,LINDIVAN AGOSTINHO ALVES,"3,014",Não eleito,28.702,PDT / PFL / PRTB,
Prefeito,PE,CONDADO,PPS,23,SEVERINO GOMES DE SOUZA,77,Não eleito,0.733,(sem coligação),
Prefeito,PE,CORTES,PSL,17,BERNARDINO JOSÉ SOARES BRANDÃO,"1,996",Não eleito,25.969,PDT / PSL / PPS,
Prefeito,PE,CORTES,PFL,25,ERNANE SOARES BORBA,"5,690",Eleito,74.031,PMDB / PFL / PPB / PSDB,
Prefeito,PE,CUSTODIA,PP,11,NEMIAS GONÇALVES DE LIMA,"7,122",Não eleito,46.689,PPB / PSB,
Prefeito,PE,FERREIROS,PMDB,15,BRUNO JAPHET DA MATTA ALBUQUERQUE,"4,098",Eleito,63.991,PMDB / PSDB,
Prefeito,PE,FERREIROS,PFL,25,GILENO CAMPOS GOUVEIA,"2,306",Não eleito,36.009,(sem coligação),
Prefeito,PE,GAMELEIRA,PSB,40,JOSÉ SEVERINO RAMOS DE SOUZA,"3,297",Não eleito,36.235,PT / PCB / PPS / PGT / PSB / PC do B,
Prefeito,PE,GAMELEIRA,PTB,14,LUIZ ANTONIO NEVES MENDES DE LIMA,497,Não eleito,5.462,PDT / PTB / PSL,
Prefeito,PE,PEDRA,PMDB,15,José Tenório Vaz,"6,009",Eleito,54.922,PMDB / PSDB / PDT / PSB,
Prefeito,PE,INAJA,PSDB,45,ARMANDO TIMOTEO CAVALCANTE,"2,415",Não eleito,40.19,PFL / PSDB,
Prefeito,PE,INAJA,PSL,17,DONATO GOMES DE ARAUJO,"3,594",Eleito,59.81,PPB / PMDB / PPS / PSL,
Prefeito,PE,ITAMARACA,PDT,12,EVERALDO JOSE COSTA GALVÃO,"2,754",Não eleito,30.979,PDT / PHS / PV,
Prefeito,PE,ITAMARACA,PFL,25,JOEL DE BARROS MONTEIRO JUNIOR,"2,011",Não eleito,22.621,PFL / PMDB / PL,
Prefeito,PE,ITAMARACA,PST,18,MANOEL MARINHO DE MOURA JUNIOR,"1,188",Não eleito,13.363,PST / PSDB / PTN,
Prefeito,PE,ITAMARACA,PP,11,MARCOS AUGUSTO CORDEIRO DOS SANTOS,"2,937",Eleito,33.037,PPB / PSL / PTB,
Prefeito,PE,JAQUEIRA,PFL,25,FERNANDO DO REGO BARROS,"3,428",Eleito,64.814,PFL / PMDB / PSD,
Prefeito,PE,JAQUEIRA,PT,13,MARIVALDO SILVA DE ANDRADE,"1,861",Não eleito,35.186,PT / PSB,
Prefeito,PE,JOAO ALFREDO,PSC,20,JEOVA FERREIRA CAVALCANTI,108,Não eleito,0.722,PSC / PST / PDT,
Prefeito,PE,JOAO ALFREDO,PP,11,JOSE MAURICIO VALLADAO CAVALCANTI FERREIRA,"6,856",Não eleito,45.823,PPB / PL,
Prefeito,PE,JOAO ALFREDO,PFL,25,SEBASTIAO MANOEL DOS SANTOS,"7,998",Eleito,53.455,PFL / PPS,
Prefeito,PE,IBIMIRIM,PFL,25,MÁRIO DE ALMEIDA LIMA,"4,565",Não eleito,42.628,PFL / PTB / PL / PSDC,
Prefeito,PE,JUPI,PFL,25,FLORISVAL PROTASIO DA SILVA,"2,868",Não eleito,42.016,PFL / PST / PMDB,
Prefeito,PE,JUPI,PHS,31,Ivo Francisco da Silva,"3,958",Eleito,57.984,PHS / PPB / PSDB,
Prefeito,PE,INGAZEIRA,PFL,25,JOSE CARVALHO VERAS,"1,254",Não eleito,44.579,PFL / PL / PPB,
Prefeito,PE,INGAZEIRA,PMDB,15,JOSE PESSOA VERAS,"1,555",Eleito,55.279,PMDB / PSD,
Prefeito,PE,INGAZEIRA,PSDB,45,LUIS GONZAGA VERAS MORAIS,4,Não eleito,0.142,(sem coligação),
Prefeito,PE,IPOJUCA,PSB,40,ADELMO ALVES DOS SANTOS,"2,185",Não eleito,7.41,PSB / PDT / PSL / PT,
Prefeito,PE,IPOJUCA,PSDB,45,CARLOS JOSÉ DE SANTANA,"13,927",Eleito,47.233,PSDB / PPS / PFL / PL / PTB / PMN / PSD,
Prefeito,PE,IPOJUCA,PMDB,15,PEDRO SERAFIM DE SOUZA FILHO,"13,374",Não eleito,45.357,PMDB / PTN / PRTB / PAN / PSC / PSDC / PPB,
Prefeito,PE,IPUBI,PMDB,15,CLAUDIO ROCHA FILHO,"4,581",Não eleito,44.536,PMDB / PPS / PT / PSB,
Prefeito,PE,IPUBI,PSDB,45,VALDEMAR VICENTE DE SOUZA,"5,705",Eleito,55.464,PFL / PPB / PSDB,
Prefeito,PE,ITAQUITINGA,PTB,14,IVANILDO MENDES PEREIRA,"2,244",Não eleito,28.888,PTB / PPS / PT / PSB,
Prefeito,PE,ITAQUITINGA,PL,22,JOAO CARLOS DA SILVA,"1,778",Não eleito,22.889,(sem coligação),
Prefeito,PE,ITAQUITINGA,PMDB,15,VALDECIR BARBOSA DE ARAUJO,"3,746",Eleito,48.223,PMDB / PSDB / PPB / PST / PSL,
Prefeito,PE,JATAUBA,PMDB,15,ANTONIO CORDEIRO DO NASCIMENTO,"4,379",Eleito,59.433,PMDB / PFL / PSDB,
Prefeito,PE,JATAUBA,PSDC,27,PETRONIO FLAVIO DE QUEIROZ SIQUEIRA,"2,989",Não eleito,40.567,PSL / PDT / PSDC,
Prefeito,PE,IBIRAJUBA,PSDB,45,JOSE ALBERTINO LOPES DA GAMA,"2,033",Não eleito,45.128,PSDB / PPB,
Prefeito,PE,IBIRAJUBA,PFL,25,PEDRO EVANGELISTA DE ARANDAS,"2,472",Eleito,54.872,PFL / PMDB,
Prefeito,PE,IGARASSU,PMDB,15,ADEMAR SOARES DE BARROS,"7,091",Não eleito,19.161,PMDB / PFL / PSC / PV / PSL / PPB,
Prefeito,PE,IGARASSU,PTB,14,FRANCISCO PEREIRA DE BARROS,228,Não eleito,0.616,(sem coligação),
Prefeito,PE,IGARASSU,PRTB,28,MANOEL JOSE DE SANTANA,"2,010",Não eleito,5.431,(sem coligação),
Prefeito,PE,IGARASSU,PSB,40,YVES RIBEIRO DE ALBUQUERQUE,"27,679",Eleito,74.792,PSB / PT / PDT / PC do B / PCB / PSDB / PPS / PHS / PL,
Prefeito,PE,GLORIA DO GOITA,PMDB,15,ENILDO JOSE DA SILVA,"2,500",Não eleito,22.001,(sem coligação),
Prefeito,PE,GLORIA DO GOITA,PSB,40,FERNANDA DORNELAS CÂMARA PAES,"7,095",Eleito,62.439,PTB / PPS / PSB,
Prefeito,PE,GLORIA DO GOITA,PFL,25,JOSÉ DA COSTA BORBA NETO,"1,768",Não eleito,15.559,PPB / PFL,
Prefeito,PE,IATI,PMDB,15,ESPEDITO TENORIO DE ALBUQUERQUE,"1,488",Não eleito,19.26,PPS / PMDB,
Prefeito,PE,IATI,PFL,25,LUIZ TENÓRIO FALCAO,"5,940",Eleito,76.883,PPB / PFL,
Prefeito,PE,IATI,PT,13,MARIA HELENA GALVAO DA SILVA,298,Não eleito,3.857,(sem coligação),
Prefeito,PE,JUREMA,PMDB,15,Erlene Cássia Lucena de Arandas,"3,597",Eleito,56.574,PMDB / PSDB / PPB,
Prefeito,PE,JUREMA,PFL,25,José Ailton Costa,"2,761",Não eleito,43.426,(sem coligação),
Prefeito,PE,ITACURUBA,PDT,12,ADEMILSON FAGUNDES DE BRITO,678,Não eleito,24.043,PDT / PT / PST / PT do B / PSL,
Prefeito,PE,ITACURUBA,PFL,25,IALTER ROCHA CANTARELLI,"2,142",Eleito,75.957,(sem coligação),
Prefeito,PE,ITAPETIM,PMDB,15,CARLOS DO RÊGO VILAR,"3,689",Não eleito,47.066,PMDB / PL / PFL / PSDB,
Prefeito,PE,ITAPETIM,PSB,40,JOSÉ LOPES DA SILVA SOBRINHO,"4,149",Eleito,52.934,PSB / PT,
Prefeito,PE,ITAPISSUMA,PMDB,15,CLOVIS CAVALCANTI DO REGO  BARROS,"5,059",Não eleito,48.856,PPB / PMDB / PST / PRTB / PRP,
Prefeito,PE,ITAPISSUMA,PSB,40,PAULO GERALDO XAVIER,"5,296",Eleito,51.144,PT / PDT / PPS / PSB,
Prefeito,PE,JATOBA,PT,13,ERALDO JOSE DE SOUZA,243,Não eleito,3.944,(sem coligação),
Prefeito,PE,JATOBA,PSDB,45,JOÃO GOMES DE ARAÚJO,"3,348",Eleito,54.342,PSDB / PPS / PTB / PSB,
Prefeito,PE,JATOBA,PFL,25,JOSE CÂNDIDO DE SANTANA FILHO,"2,570",Não eleito,41.714,PMDB / PFL / PSL / PDT,
Prefeito,PE,JOAQUIM NABUCO,PSB,40,João Nascimento de Carvalho,"3,474",Não eleito,40.438,PSB / PT / PDT / PPS / PC do B,
Prefeito,PE,JOAQUIM NABUCO,PFL,25,Marco Antonio Barreto,"5,117",Eleito,59.562,PFL / PSL / PMDB / PL,
Prefeito,PE,GOIANA,PTB,14,Edval Felix Soares,"12,509",Eleito,36.376,PDT / PSDB / PSDC / PT / PC do B / PSC / PTB,
Prefeito,PE,GOIANA,PSL,17,José Roberto Tavares Gadelha,"12,437",Não eleito,36.167,PSD / PSL / PSB,
Prefeito,PE,GOIANA,PFL,25,Osvaldo Rabelo Filho,"9,442",Não eleito,27.457,(sem coligação),
Prefeito,PE,GRANITO,PMDB,15,FRANCISCO RONALDO ALENCAR SAMPAIO,"1,424",Não eleito,42.52,PMDB / PFL,
Prefeito,PE,GRANITO,PSB,40,JOÃO BOSCO LACERDA DE ALENCAR,"1,925",Eleito,57.48,(sem coligação),
