ano,id_municipio,runoff,winner_turno1,winner_turno2,totalvotes_turno1,totalvotes_turno2,margin_turno1,margin_turno2,incumbant,term_limited_seat
1996,2704302,1.0,,,218517.0,219899.0,6723.0,4347.0,0.0,0.0
1996,1302603,1.0,,,468395.0,468458.0,25688.0,2558.0,0.0,0.0
1996,2927408,0.0,,,791126.0,0.0,171384.0,0.0,0.0,0.0
1996,3205309,0.0,,,145863.0,0.0,47981.0,0.0,0.0,0.0
1996,5200050,0.0,,,1657.0,0.0,211.0,0.0,0.0,0.0
1996,5208707,1.0,,,444674.0,444862.0,79287.0,50804.0,0.0,0.0
1996,2111300,1.0,,,303175.0,297362.0,34780.0,40668.0,0.0,0.0
1996,3106200,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
1996,1501402,1.0,,,525397.0,506649.0,141344.0,75719.0,0.0,0.0
1996,2507507,1.0,,,209803.0,209431.0,37475.0,22443.0,0.0,0.0
1996,2611606,0.0,,,623250.0,0.0,198086.0,0.0,0.0,0.0
1996,2211001,1.0,,,236764.0,239574.0,5040.0,15798.0,0.0,0.0
1996,2408102,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
1996,1400100,0.0,,,62242.0,0.0,8981.0,0.0,0.0,0.0
1996,4314902,0.0,,,749237.0,0.0,241601.0,0.0,0.0,0.0
1996,2800308,1.0,,,186971.0,185183.0,675.0,12449.0,0.0,0.0
1996,3550308,1.0,,,5267927.0,5102960.0,1250030.0,1253700.0,0.0,0.0
2000,2700409,0.0,1153134,,15594.0,0.0,1607.0,0.0,0.0,0.0
2000,2703908,0.0,11754,,2290.0,0.0,300.0,0.0,0.0,0.0
2000,2705002,0.0,1263076,,9568.0,0.0,4672.0,0.0,0.0,0.0
2000,2706448,0.0,,,5620.0,0.0,1103.0,0.0,0.0,0.0
2000,2707008,0.0,1700140,,1460.0,0.0,279.0,0.0,0.0,0.0
2000,2707503,0.0,1619309,,8524.0,0.0,1312.0,0.0,0.0,0.0
2000,2708303,0.0,562380,,9283.0,0.0,1009.0,0.0,0.0,0.0
2000,2708907,0.0,1265591,,4882.0,0.0,1412.0,0.0,0.0,0.0
2000,2709152,0.0,548325,,14016.0,0.0,1569.0,0.0,0.0,0.0
2000,1300060,0.0,105602,,2445.0,0.0,123.0,0.0,0.0,0.0
2000,1300201,0.0,1340321,,2377.0,0.0,33.0,0.0,0.0,0.0
2000,1301209,0.0,1424310,,19458.0,0.0,1647.0,0.0,0.0,0.0
2000,1301902,0.0,1319071,,32676.0,0.0,4254.0,0.0,0.0,0.0
2000,1301951,0.0,970874,,2579.0,0.0,305.0,0.0,0.0,0.0
2000,1302553,0.0,19147,,5658.0,0.0,155.0,0.0,0.0,0.0
2000,1302603,1.0,1117379,1117379,606146.0,630106.0,93975.0,9868.0,0.0,0.0
2000,1304203,0.0,915152,,19137.0,0.0,347.0,0.0,0.0,0.0
2000,1600238,0.0,1166427,,2131.0,0.0,465.0,0.0,0.0,0.0
2000,1600303,0.0,1166795,,118260.0,0.0,415.0,0.0,0.0,0.0
2000,2900702,0.0,1472982,,57950.0,0.0,9049.0,0.0,0.0,0.0
2000,2902708,0.0,1135270,,16356.0,0.0,7112.0,0.0,0.0,0.0
2000,2903300,0.0,1071793,,3598.0,0.0,708.0,0.0,0.0,0.0
2000,2905305,0.0,107573,,7198.0,0.0,883.0,0.0,0.0,0.0
2000,2906907,0.0,962907,,8760.0,0.0,640.0,0.0,0.0,0.0
2000,2908309,0.0,839933,,9235.0,0.0,3500.0,0.0,0.0,0.0
2000,2908606,0.0,1523132,,8872.0,0.0,1015.0,0.0,0.0,0.0
2000,2910800,0.0,1097835,,205445.0,0.0,56835.0,0.0,0.0,0.0
2000,2911808,0.0,1176402,,9951.0,0.0,2068.0,0.0,0.0,0.0
2000,2913903,0.0,1456197,,24954.0,0.0,5439.0,0.0,0.0,0.0
2000,2915908,0.0,614309,,2812.0,0.0,209.0,0.0,0.0,0.0
2000,2916302,0.0,83761,,4542.0,0.0,1264.0,0.0,0.0,0.0
2000,2916856,0.0,262835,,7038.0,0.0,747.0,0.0,0.0,0.0
2000,2917607,0.0,42281,,18978.0,0.0,1500.0,0.0,0.0,0.0
2000,2920700,0.0,1632675,,6544.0,0.0,726.0,0.0,0.0,0.0
2000,2921401,0.0,1499953,,6517.0,0.0,755.0,0.0,0.0,0.0
2000,2924108,0.0,1202052,,3995.0,0.0,1743.0,0.0,0.0,0.0
2000,2926103,0.0,1800449,,7721.0,0.0,1741.0,0.0,0.0,0.0
2000,2926509,0.0,223177,,5646.0,0.0,2362.0,0.0,0.0,0.0
2000,2927200,0.0,1797340,,13257.0,0.0,3131.0,0.0,0.0,0.0
2000,2927408,0.0,750779,,988741.0,0.0,182131.0,0.0,0.0,0.0
2000,2928604,0.0,1669896,,28752.0,0.0,5036.0,0.0,0.0,0.0
2000,2929503,0.0,836909,,20741.0,0.0,1902.0,0.0,0.0,0.0
2000,2300101,0.0,1593080,,3048.0,0.0,3048.0,0.0,0.0,0.0
2000,2300200,0.0,1786315,,22547.0,0.0,2012.0,0.0,0.0,0.0
2000,2300705,0.0,1415307,,7725.0,0.0,225.0,0.0,0.0,0.0
2000,2300804,0.0,1542346,,3664.0,0.0,10.0,0.0,0.0,0.0
2000,2300903,0.0,952391,,6801.0,0.0,1003.0,0.0,0.0,0.0
2000,2301109,0.0,1042981,,30093.0,0.0,4291.0,0.0,0.0,0.0
2000,2301257,0.0,1631347,,5585.0,0.0,15.0,0.0,0.0,0.0
2000,2301802,0.0,903882,,3501.0,0.0,11.0,0.0,0.0,0.0
2000,2302404,0.0,1414969,,23542.0,0.0,6102.0,0.0,0.0,0.0
2000,2302800,0.0,1341316,,29427.0,0.0,4199.0,0.0,0.0,0.0
2000,2303105,0.0,1339575,,10519.0,0.0,873.0,0.0,0.0,0.0
2000,2303501,0.0,1099700,,28167.0,0.0,7142.0,0.0,0.0,0.0
2000,2303931,0.0,1321914,,5875.0,0.0,794.0,0.0,0.0,0.0
2000,2303956,0.0,1610563,,8936.0,0.0,1530.0,0.0,0.0,0.0
2000,2304269,0.0,374582,,4739.0,0.0,1589.0,0.0,0.0,0.0
2000,2304400,1.0,60432,60432,926931.0,949926.0,24549.0,75384.0,0.0,0.0
2000,2304509,0.0,902069,,6064.0,0.0,148.0,0.0,0.0,0.0
2000,2304707,0.0,913108,,19128.0,0.0,3529.0,0.0,0.0,0.0
2000,2304806,0.0,1499800,,2952.0,0.0,474.0,0.0,0.0,0.0
2000,2304954,0.0,1625748,,9821.0,0.0,553.0,0.0,0.0,0.0
2000,2305209,0.0,283346,,8993.0,0.0,159.0,0.0,0.0,0.0
2000,2305332,0.0,1281849,,6538.0,0.0,564.0,0.0,0.0,0.0
2000,2305407,0.0,511,,29867.0,0.0,1453.0,0.0,0.0,0.0
2000,2305605,0.0,1011255,,13648.0,0.0,603.0,0.0,0.0,0.0
2000,2305654,0.0,905665,,5804.0,0.0,1118.0,0.0,0.0,0.0
2000,2305704,0.0,959598,,6746.0,0.0,344.0,0.0,0.0,0.0
2000,2306009,0.0,925541,,7398.0,0.0,874.0,0.0,0.0,0.0
2000,2306553,0.0,961666,,14261.0,0.0,1613.0,0.0,0.0,0.0
2000,2306702,0.0,1050666,,10205.0,0.0,2351.0,0.0,0.0,0.0
2000,2307007,0.0,766538,,16936.0,0.0,1450.0,0.0,0.0,0.0
2000,2307205,0.0,1100050,,4025.0,0.0,1383.0,0.0,0.0,0.0
2000,2307254,0.0,1165670,,5664.0,0.0,2313.0,0.0,0.0,0.0
2000,2307304,0.0,211845,,90777.0,0.0,12181.0,0.0,0.0,0.0
2000,2307502,0.0,1461745,,15740.0,0.0,384.0,0.0,0.0,0.0
2000,2307601,0.0,1571830,,28061.0,0.0,552.0,0.0,0.0,0.0
2000,2307635,0.0,1690698,,6788.0,0.0,136.0,0.0,0.0,0.0
2000,2308104,0.0,1442479,,18661.0,0.0,8042.0,0.0,0.0,0.0
2000,2308351,0.0,1592475,,7304.0,0.0,77.0,0.0,0.0,0.0
2000,2308401,0.0,1123007,,16206.0,0.0,1314.0,0.0,0.0,0.0
2000,2308708,0.0,590319,,37719.0,0.0,923.0,0.0,0.0,0.0
2000,2308807,0.0,1034725,,4085.0,0.0,1097.0,0.0,0.0,0.0
2000,2308906,0.0,1778997,,8870.0,0.0,936.0,0.0,0.0,0.0
2000,2309458,0.0,942331,,11752.0,0.0,2340.0,0.0,0.0,0.0
2000,2309706,0.0,612405,,19154.0,0.0,25.0,0.0,0.0,0.0
2000,2310100,0.0,1620980,,5562.0,0.0,1374.0,0.0,0.0,0.0
2000,2310258,0.0,350333,,12219.0,0.0,395.0,0.0,0.0,0.0
2000,2310605,0.0,1339872,,4150.0,0.0,8.0,0.0,0.0,0.0
2000,2311009,0.0,985333,,6051.0,0.0,1823.0,0.0,0.0,0.0
2000,2311108,0.0,1565741,,8552.0,0.0,994.0,0.0,0.0,0.0
2000,2311207,0.0,1591106,,4296.0,0.0,792.0,0.0,0.0,0.0
2000,2311231,0.0,189896,,3223.0,0.0,275.0,0.0,0.0,0.0
2000,2311603,0.0,1322371,,12960.0,0.0,2000.0,0.0,0.0,0.0
2000,2311801,0.0,1093988,,28406.0,0.0,6470.0,0.0,0.0,0.0
2000,2311900,0.0,1467103,,8678.0,0.0,1806.0,0.0,0.0,0.0
2000,2312106,0.0,170440,,7969.0,0.0,1485.0,0.0,0.0,0.0
2000,2312601,0.0,1171121,,7732.0,0.0,738.0,0.0,0.0,0.0
2000,2312700,0.0,1592470,,20309.0,0.0,10216.0,0.0,0.0,0.0
2000,2313401,0.0,1164733,,26030.0,0.0,2150.0,0.0,0.0,0.0
2000,2313559,0.0,1051461,,7089.0,0.0,1121.0,0.0,0.0,0.0
2000,2313757,0.0,987979,,8673.0,0.0,3371.0,0.0,0.0,0.0
2000,2313807,0.0,1650692,,10573.0,0.0,143.0,0.0,0.0,0.0
2000,3201308,0.0,1467660,,126009.0,0.0,19261.0,0.0,0.0,0.0
2000,3202801,0.0,1635727,,16139.0,0.0,1070.0,0.0,0.0,0.0
2000,3204500,0.0,1097232,,6930.0,0.0,957.0,0.0,0.0,0.0
2000,3205002,0.0,321007,,134125.0,0.0,101055.0,0.0,0.0,0.0
2000,3205101,0.0,75470,,31279.0,0.0,1467.0,0.0,0.0,0.0
2000,3205200,0.0,883896,,170932.0,0.0,78697.0,0.0,0.0,0.0
2000,5200258,0.0,1512806,,23674.0,0.0,3646.0,0.0,0.0,0.0
2000,5201603,0.0,1702834,,2965.0,0.0,35.0,0.0,0.0,0.0
2000,5202353,0.0,1371578,,2589.0,0.0,51.0,0.0,0.0,0.0
2000,5202502,0.0,284293,,3131.0,0.0,535.0,0.0,0.0,0.0
2000,5202601,0.0,1532390,,3188.0,0.0,190.0,0.0,0.0,0.0
2000,5202809,0.0,1404990,,1909.0,0.0,149.0,0.0,0.0,0.0
2000,5203203,0.0,1253769,,4797.0,0.0,187.0,0.0,0.0,0.0
2000,5203500,0.0,1024004,,9679.0,0.0,1845.0,0.0,0.0,0.0
2000,5203559,0.0,1475949,,3689.0,0.0,68.0,0.0,0.0,0.0
2000,5203575,0.0,1628207,,1722.0,0.0,586.0,0.0,0.0,0.0
2000,5203807,0.0,1054669,,3436.0,0.0,866.0,0.0,0.0,0.0
2000,5204003,0.0,1532071,,4230.0,0.0,388.0,0.0,0.0,0.0
2000,5204102,0.0,1516494,,5065.0,0.0,359.0,0.0,0.0,0.0
2000,5204607,0.0,1672376,,1867.0,0.0,44.0,0.0,0.0,0.0
2000,5205000,0.0,1642925,,4889.0,0.0,431.0,0.0,0.0,0.0
2000,5205406,0.0,1057274,,11800.0,0.0,16.0,0.0,0.0,0.0
2000,5205455,0.0,1613054,,4520.0,0.0,586.0,0.0,0.0,0.0
2000,5205497,0.0,1500958,,15981.0,0.0,3385.0,0.0,0.0,0.0
2000,5208509,0.0,1481141,,3323.0,0.0,405.0,0.0,0.0,0.0
2000,5208707,1.0,1045512,1045512,541393.0,528893.0,38630.0,60977.0,0.0,0.0
2000,5209408,0.0,1518652,,2751.0,0.0,66.0,0.0,0.0,0.0
2000,5210109,0.0,1531730,,13413.0,0.0,1449.0,0.0,0.0,0.0
2000,5211008,0.0,1185447,,5373.0,0.0,434.0,0.0,0.0,0.0
2000,5212204,0.0,1473219,,11710.0,0.0,57.0,0.0,0.0,0.0
2000,5213053,0.0,1549933,,2232.0,0.0,894.0,0.0,0.0,0.0
2000,5213905,0.0,170179,,3951.0,0.0,384.0,0.0,0.0,0.0
2000,5214408,0.0,1486240,,4056.0,0.0,111.0,0.0,0.0,0.0
2000,5214606,0.0,1006680,,20103.0,0.0,972.0,0.0,0.0,0.0
2000,5214861,0.0,1608808,,5438.0,0.0,95.0,0.0,0.0,0.0
2000,5214879,0.0,1577147,,1712.0,0.0,654.0,0.0,0.0,0.0
2000,5215231,0.0,1540865,,23205.0,0.0,1767.0,0.0,0.0,0.0
2000,5217401,0.0,537781,,14557.0,0.0,2347.0,0.0,0.0,0.0
2000,5217609,0.0,894081,,25805.0,0.0,14405.0,0.0,0.0,0.0
2000,5218003,0.0,1416979,,19402.0,0.0,5480.0,0.0,0.0,0.0
2000,5219407,0.0,1229720,,2776.0,0.0,74.0,0.0,0.0,0.0
2000,5219704,0.0,1541360,,6613.0,0.0,123.0,0.0,0.0,0.0
2000,5220009,0.0,923636,,4174.0,0.0,332.0,0.0,0.0,0.0
2000,5220207,0.0,1621530,,10809.0,0.0,1869.0,0.0,0.0,0.0
2000,5220504,0.0,188044,,3683.0,0.0,497.0,0.0,0.0,0.0
2000,5221007,0.0,1240108,,2602.0,0.0,112.0,0.0,0.0,0.0
2000,5221858,0.0,1456097,,26712.0,0.0,1124.0,0.0,0.0,0.0
2000,2100055,0.0,1057329,,36183.0,0.0,4423.0,0.0,0.0,0.0
2000,2100105,0.0,519796,,2293.0,0.0,83.0,0.0,0.0,0.0
2000,2100154,0.0,1084155,,4635.0,0.0,443.0,0.0,0.0,0.0
2000,2100204,0.0,925626,,8287.0,0.0,1464.0,0.0,0.0,0.0
2000,2100436,0.0,1706058,,6530.0,0.0,1386.0,0.0,0.0,0.0
2000,2100501,0.0,,,4670.0,0.0,670.0,0.0,0.0,0.0
2000,2100600,0.0,1393175,,9286.0,0.0,544.0,0.0,0.0,0.0
2000,2100808,0.0,1560952,,5558.0,0.0,285.0,0.0,0.0,0.0
2000,2100832,0.0,1037736,,4347.0,0.0,1987.0,0.0,0.0,0.0
2000,2101806,0.0,1579846,,2563.0,0.0,17.0,0.0,0.0,0.0
2000,2101970,0.0,1749597,,2187.0,0.0,1219.0,0.0,0.0,0.0
2000,2102309,0.0,1739681,,8983.0,0.0,1221.0,0.0,0.0,0.0
2000,2102408,0.0,37671,,4528.0,0.0,138.0,0.0,0.0,0.0
2000,2102507,0.0,256451,,7098.0,0.0,347.0,0.0,0.0,0.0
2000,2102606,0.0,1751587,,7099.0,0.0,10.0,0.0,0.0,0.0
2000,2103000,0.0,16904,,51056.0,0.0,6298.0,0.0,0.0,0.0
2000,2103158,0.0,551583,,2753.0,0.0,78.0,0.0,0.0,0.0
2000,2103257,0.0,1431751,,5379.0,0.0,103.0,0.0,0.0,0.0
2000,2103307,0.0,1504071,,39151.0,0.0,3596.0,0.0,0.0,0.0
2000,2103406,0.0,1506044,,16534.0,0.0,1261.0,0.0,0.0,0.0
2000,2103505,0.0,1402374,,13471.0,0.0,338.0,0.0,0.0,0.0
2000,2103554,0.0,1270630,,5211.0,0.0,597.0,0.0,0.0,0.0
2000,2103752,0.0,1567952,,5239.0,0.0,706.0,0.0,0.0,0.0
2000,2104206,0.0,993475,,7878.0,0.0,1695.0,0.0,0.0,0.0
2000,2104305,0.0,1504840,,3025.0,0.0,263.0,0.0,0.0,0.0
2000,2104701,0.0,1225270,,3940.0,0.0,268.0,0.0,0.0,0.0
2000,2104909,0.0,1155586,,6269.0,0.0,1508.0,0.0,0.0,0.0
2000,2105203,0.0,1559541,,5534.0,0.0,551.0,0.0,0.0,0.0
2000,2105427,0.0,1724317,,9479.0,0.0,499.0,0.0,0.0,0.0
2000,2105500,0.0,1055692,,11442.0,0.0,2111.0,0.0,0.0,0.0
2000,2105807,0.0,1207986,,4700.0,0.0,76.0,0.0,0.0,0.0
2000,2105922,0.0,1212074,,4231.0,0.0,1957.0,0.0,0.0,0.0
2000,2105989,0.0,856503,,2928.0,0.0,66.0,0.0,0.0,0.0
2000,2106003,0.0,1509592,,6202.0,0.0,1271.0,0.0,0.0,0.0
2000,2106326,0.0,1300607,,6598.0,0.0,317.0,0.0,0.0,0.0
2000,2106359,0.0,493781,,4273.0,0.0,1573.0,0.0,0.0,0.0
2000,2106508,0.0,1036241,,9931.0,0.0,54.0,0.0,0.0,0.0
2000,2106607,0.0,1798050,,10588.0,0.0,450.0,0.0,0.0,0.0
2000,2107357,0.0,925383,,6074.0,0.0,808.0,0.0,0.0,0.0
2000,2107456,0.0,1392762,,4266.0,0.0,283.0,0.0,0.0,0.0
2000,2107803,0.0,1426562,,13974.0,0.0,422.0,0.0,0.0,0.0
2000,2107902,0.0,951640,,6642.0,0.0,62.0,0.0,0.0,0.0
2000,2108009,0.0,1100925,,7841.0,0.0,1161.0,0.0,0.0,0.0
2000,2108058,0.0,1685749,,4617.0,0.0,1341.0,0.0,0.0,0.0
2000,2108405,0.0,1152209,,5970.0,0.0,820.0,0.0,0.0,0.0
2000,2108454,0.0,591934,,6075.0,0.0,590.0,0.0,0.0,0.0
2000,2108504,0.0,1511375,,12912.0,0.0,2360.0,0.0,0.0,0.0
2000,2108603,0.0,1330358,,26788.0,0.0,1532.0,0.0,0.0,0.0
2000,2108702,0.0,1380349,,10325.0,0.0,393.0,0.0,0.0,0.0
2000,2109007,0.0,1318538,,8145.0,0.0,289.0,0.0,0.0,0.0
2000,2109239,0.0,1107563,,2595.0,0.0,247.0,0.0,0.0,0.0
2000,2109270,0.0,1295347,,4747.0,0.0,797.0,0.0,0.0,0.0
2000,2109304,0.0,923412,,4820.0,0.0,227.0,0.0,0.0,0.0
2000,2109403,0.0,1145532,,4856.0,0.0,1101.0,0.0,0.0,0.0
2000,2109452,0.0,1464148,,8876.0,0.0,705.0,0.0,0.0,0.0
2000,2109601,0.0,650251,,14670.0,0.0,1095.0,0.0,0.0,0.0
2000,2109759,0.0,1505376,,2776.0,0.0,902.0,0.0,0.0,0.0
2000,2109809,0.0,1559292,,12703.0,0.0,11.0,0.0,0.0,0.0
2000,2110039,0.0,1233574,,8307.0,0.0,327.0,0.0,0.0,0.0
2000,2110104,0.0,1350436,,10121.0,0.0,311.0,0.0,0.0,0.0
2000,2111029,0.0,1323207,,5472.0,0.0,182.0,0.0,0.0,0.0
2000,2111052,0.0,1612980,,4894.0,0.0,425.0,0.0,0.0,0.0
2000,2111201,0.0,1706070,,30134.0,0.0,180.0,0.0,0.0,0.0
2000,2111300,0.0,1220134,,364604.0,0.0,82652.0,0.0,0.0,0.0
2000,2111805,0.0,1155654,,7406.0,0.0,1666.0,0.0,0.0,0.0
2000,2112001,0.0,1224088,,2876.0,0.0,298.0,0.0,0.0,0.0
2000,2112209,0.0,1160344,,52536.0,0.0,20815.0,0.0,0.0,0.0
2000,2112233,0.0,1544110,,8882.0,0.0,590.0,0.0,0.0,0.0
2000,2112407,0.0,1391387,,13333.0,0.0,1843.0,0.0,0.0,0.0
2000,2112456,0.0,1396856,,6240.0,0.0,188.0,0.0,0.0,0.0
2000,2112506,0.0,1519451,,14996.0,0.0,1920.0,0.0,0.0,0.0
2000,2112605,0.0,1143664,,10255.0,0.0,3131.0,0.0,0.0,0.0
2000,2112852,0.0,1401644,,2580.0,0.0,1338.0,0.0,0.0,0.0
2000,3100302,0.0,1224180,,7313.0,0.0,12.0,0.0,0.0,0.0
2000,3100609,0.0,1652827,,7471.0,0.0,1517.0,0.0,0.0,0.0
2000,3101607,0.0,1689988,,34800.0,0.0,3683.0,0.0,0.0,0.0
2000,3104205,0.0,268875,,20723.0,0.0,3250.0,0.0,0.0,0.0
2000,3106200,1.0,1132327,1132327,1191065.0,1249241.0,146343.0,123515.0,0.0,0.0
2000,3107505,0.0,1498709,,4593.0,0.0,543.0,0.0,0.0,0.0
2000,3108008,0.0,1458783,,9914.0,0.0,1830.0,0.0,0.0,0.0
2000,3108107,0.0,1559399,,5038.0,0.0,49.0,0.0,0.0,0.0
2000,3109105,0.0,1232268,,6139.0,0.0,554.0,0.0,0.0,0.0
2000,3109303,0.0,232088,,10026.0,0.0,880.0,0.0,0.0,0.0
2000,3109402,0.0,1461240,,11777.0,0.0,4612.0,0.0,0.0,0.0
2000,3109808,0.0,261933,,1732.0,0.0,584.0,0.0,0.0,0.0
2000,3109907,0.0,1452347,,4769.0,0.0,1995.0,0.0,0.0,0.0
2000,3111200,0.0,1779327,,28131.0,0.0,243.0,0.0,0.0,0.0
2000,3112703,0.0,1454610,,7069.0,0.0,258.0,0.0,0.0,0.0
2000,3115003,0.0,1354690,,2018.0,0.0,133.0,0.0,0.0,0.0
2000,3115508,0.0,152350,,12459.0,0.0,944.0,0.0,0.0,0.0
2000,3117876,0.0,1033554,,3574.0,0.0,365.0,0.0,0.0,0.0
2000,3118700,0.0,94919,,5382.0,0.0,2201.0,0.0,0.0,0.0
2000,3119807,0.0,1657574,,2632.0,0.0,431.0,0.0,0.0,0.0
2000,3120904,0.0,1451767,,34323.0,0.0,251.0,0.0,0.0,0.0
2000,3121308,0.0,511817,,3005.0,0.0,556.0,0.0,0.0,0.0
2000,3121704,0.0,571181,,2329.0,0.0,799.0,0.0,0.0,0.0
2000,3121902,0.0,274611,,2138.0,0.0,186.0,0.0,0.0,0.0
2000,3122009,0.0,1420870,,9957.0,0.0,1445.0,0.0,0.0,0.0
2000,3122306,0.0,1023201,,100363.0,0.0,13506.0,0.0,0.0,0.0
2000,3122355,0.0,538518,,2644.0,0.0,94.0,0.0,0.0,0.0
2000,3123403,0.0,59767,,1186.0,0.0,56.0,0.0,0.0,0.0
2000,3123908,0.0,240991,,8118.0,0.0,1038.0,0.0,0.0,0.0
2000,3126208,0.0,1165890,,3896.0,0.0,328.0,0.0,0.0,0.0
2000,3126406,0.0,,,1517.0,0.0,287.0,0.0,0.0,0.0
2000,3126604,0.0,313496,,2541.0,0.0,529.0,0.0,0.0,0.0
2000,3128006,0.0,1152547,,13932.0,0.0,915.0,0.0,0.0,0.0
2000,3129806,0.0,84680,,46094.0,0.0,12430.0,0.0,0.0,0.0
2000,3130309,0.0,1438734,,5699.0,0.0,31.0,0.0,0.0,0.0
2000,3131307,0.0,1700054,,109912.0,0.0,8048.0,0.0,0.0,0.0
2000,3131703,0.0,1399201,,58368.0,0.0,629.0,0.0,0.0,0.0
2000,3134004,0.0,188446,,6349.0,0.0,338.0,0.0,0.0,0.0
2000,3134608,0.0,1407407,,8023.0,0.0,1317.0,0.0,0.0,0.0
2000,3136603,0.0,34383,,3536.0,0.0,510.0,0.0,0.0,0.0
2000,3136652,0.0,1278841,,8183.0,0.0,5067.0,0.0,0.0,0.0
2000,3137601,0.0,1552604,,20510.0,0.0,4851.0,0.0,0.0,0.0
2000,3138203,0.0,1521753,,43031.0,0.0,14320.0,0.0,0.0,0.0
2000,3138682,0.0,1444426,,3274.0,0.0,220.0,0.0,0.0,0.0
2000,3139409,0.0,1662338,,32564.0,0.0,7832.0,0.0,0.0,0.0
2000,3140001,0.0,1797291,,26298.0,0.0,2641.0,0.0,0.0,0.0
2000,3141207,0.0,225238,,2554.0,0.0,640.0,0.0,0.0,0.0
2000,3143104,0.0,1291510,,24489.0,0.0,1885.0,0.0,0.0,0.0
2000,3143708,0.0,381696,,2482.0,0.0,754.0,0.0,0.0,0.0
2000,3144656,0.0,1450562,,4176.0,0.0,1040.0,0.0,0.0,0.0
2000,3145307,0.0,144300,,11742.0,0.0,1382.0,0.0,0.0,0.0
2000,3146107,0.0,1699738,,39517.0,0.0,4833.0,0.0,0.0,0.0
2000,3146305,0.0,1587876,,7719.0,0.0,5040.0,0.0,0.0,0.0
2000,3147204,0.0,1126314,,10872.0,0.0,237.0,0.0,0.0,0.0
2000,3147402,0.0,1510957,,10985.0,0.0,3371.0,0.0,0.0,0.0
2000,3147501,0.0,1628892,,1409.0,0.0,403.0,0.0,0.0,0.0
2000,3148400,0.0,1690297,,2666.0,0.0,1966.0,0.0,0.0,0.0
2000,3148806,0.0,1612298,,2558.0,0.0,152.0,0.0,0.0,0.0
2000,3150703,0.0,1280227,,2080.0,0.0,94.0,0.0,0.0,0.0
2000,3150802,0.0,744538,,9051.0,0.0,134.0,0.0,0.0,0.0
2000,3151503,0.0,1304495,,17647.0,0.0,1175.0,0.0,0.0,0.0
2000,3153608,0.0,25191,,4929.0,0.0,1064.0,0.0,0.0,0.0
2000,3154002,0.0,615566,,13675.0,0.0,578.0,0.0,0.0,0.0
2000,3155603,0.0,1460867,,11297.0,0.0,1037.0,0.0,0.0,0.0
2000,3155702,0.0,1035443,,12402.0,0.0,2150.0,0.0,0.0,0.0
2000,3156601,0.0,1096149,,4846.0,0.0,709.0,0.0,0.0,0.0
2000,3157203,0.0,1183239,,14510.0,0.0,1183.0,0.0,0.0,0.0
2000,3157377,0.0,79030,,2259.0,0.0,801.0,0.0,0.0,0.0
2000,3158003,0.0,1736567,,5150.0,0.0,811.0,0.0,0.0,0.0
2000,3158904,0.0,1565866,,4694.0,0.0,579.0,0.0,0.0,0.0
2000,3161809,0.0,1102230,,4978.0,0.0,2512.0,0.0,0.0,0.0
2000,3162500,0.0,1545788,,46246.0,0.0,11161.0,0.0,0.0,0.0
2000,3163201,0.0,53444,,2395.0,0.0,905.0,0.0,0.0,0.0
2000,3163409,0.0,1660784,,3677.0,0.0,622.0,0.0,0.0,0.0
2000,3164803,0.0,1636278,,1257.0,0.0,60.0,0.0,0.0,0.0
2000,3165560,0.0,994877,,2357.0,0.0,789.0,0.0,0.0,0.0
2000,3167103,0.0,1561172,,8736.0,0.0,2058.0,0.0,0.0,0.0
2000,3168705,0.0,1624884,,40395.0,0.0,19138.0,0.0,0.0,0.0
2000,3169059,0.0,1497002,,2686.0,0.0,936.0,0.0,0.0,0.0
2000,3170057,0.0,1622551,,6496.0,0.0,123.0,0.0,0.0,0.0
2000,3170107,0.0,1535186,,147153.0,0.0,801.0,0.0,0.0,0.0
2000,3171204,0.0,1077853,,37136.0,0.0,1186.0,0.0,0.0,0.0
2000,5001003,0.0,1003042,,11417.0,0.0,4065.0,0.0,0.0,0.0
2000,5002159,0.0,1344729,,4585.0,0.0,185.0,0.0,0.0,0.0
2000,5002209,0.0,1401281,,9297.0,0.0,324.0,0.0,0.0,0.0
2000,5002803,0.0,1550792,,2627.0,0.0,353.0,0.0,0.0,0.0
2000,5003207,0.0,197691,,44666.0,0.0,4283.0,0.0,0.0,0.0
2000,5003488,0.0,1615839,,5198.0,0.0,1512.0,0.0,0.0,0.0
2000,5005202,0.0,962654,,6465.0,0.0,1181.0,0.0,0.0,0.0
2000,5006002,0.0,1342011,,5216.0,0.0,131.0,0.0,0.0,0.0
2000,5006606,0.0,239689,,28960.0,0.0,1021.0,0.0,0.0,0.0
2000,5007406,0.0,930254,,9637.0,0.0,2818.0,0.0,0.0,0.0
2000,5007695,0.0,1250028,,9095.0,0.0,116.0,0.0,0.0,0.0
2000,1500131,0.0,1055227,,2679.0,0.0,474.0,0.0,0.0,0.0
2000,1500404,0.0,1185003,,19110.0,0.0,749.0,0.0,0.0,0.0
2000,1501402,1.0,1275064,1275064,623540.0,642162.0,79401.0,9604.0,0.0,0.0
2000,1501576,0.0,1608037,,5318.0,0.0,370.0,0.0,0.0,0.0
2000,1501600,0.0,415167,,5624.0,0.0,122.0,0.0,0.0,0.0
